80

56,37,62,36,12,70,25,63,44,28,54,48,73,10,3,38,22,72,24,76,21,55,64,71,68,13,23,51,9,17,11,75,4,20,80,8,52,77,53,2,66,27,39,46,40,78,50,65,58,47,69,49,29,30,14,18,6,7,59,57,1,31,74,42,15,43,35,60,32,5,45,34,61,26,33,67,16,79,19,41
3,79,47,60,37,22,73,30,64,52,72,16,36,21,68,7,6,23,78,25,67,9,20,80,49,66,19,35,41,43,44,71,31,57,18,77,63,45,5,33,32,34,24,53,76,11,2,8,27,12,61,56,62,14,59,15,10,55,65,46,17,38,75,48,4,58,1,40,54,28,29,39,42,74,26,51,69,13,70,50
42,56,79,49,25,13,2,62,22,26,51,31,12,78,63,72,47,58,77,3,9,7,41,4,8,19,30,15,10,36,24,60,27,48,50,52,43,74,21,66,46,65,53,80,14,73,17,32,20,45,57,44,40,69,34,37,38,54,29,55,23,59,39,61,35,6,28,33,76,5,1,71,75,68,70,18,11,67,16,64
44,34,5,74,55,33,45,10,25,57,15,54,29,4,72,56,18,22,36,79,65,9,32,11,43,80,49,19,24,39,41,6,71,28,16,66,38,53,60,77,47,59,69,7,48,67,21,14,17,75,68,2,27,42,64,3,52,20,31,73,12,62,58,51,40,63,78,13,30,76,61,37,23,46,70,8,26,1,35,50
56,19,67,29,25,51,45,69,26,46,24,66,40,14,17,60,70,15,10,18,50,54,6,27,11,5,9,59,58,71,42,4,37,7,53,1,31,13,2,44,22,47,12,49,61,33,65,76,32,39,23,43,68,75,72,73,36,57,35,79,64,74,41,78,34,8,16,30,77,3,28,63,48,21,20,52,62,38,80,55
12,34,68,49,73,70,25,52,45,59,58,13,5,76,50,78,69,20,35,19,46,36,16,18,31,14,79,54,27,32,28,77,2,47,24,15,8,66,72,64,7,42,51,55,60,67,23,11,21,61,53,57,4,80,40,9,39,37,10,63,41,6,43,48,26,38,29,62,22,1,44,17,33,56,74,30,71,65,3,75
27,41,1,23,71,43,58,9,3,61,62,35,63,75,74,57,30,64,34,42,77,80,68,5,56,55,2,79,36,53,50,6,47,48,22,17,20,21,16,10,45,39,14,29,28,60,52,19,25,67,70,54,24,59,37,31,65,13,66,72,76,12,46,33,4,51,38,69,49,7,44,18,73,11,40,15,8,32,78,26
37,27,29,77,43,41,42,2,28,76,61,25,66,71,78,68,62,65,18,69,10,16,38,63,70,26,32,55,56,22,17,15,73,72,57,21,44,24,34,53,20,19,39,6,35,54,50,48,30,80,12,36,40,3,45,51,58,60,75,14,79,74,64,46,23,59,33,7,9,47,13,52,49,31,67,4,11,8,1,5
52,7,22,39,12,76,44,71,25,69,35,14,48,18,78,19,8,20,79,54,63,38,80,45,67,59,53,1,29,61,75,65,42,41,51,62,56,72,4,40,27,11,60,49,2,34,3,55,36,17,50,21,23,10,16,58,32,47,68,37,43,66,9,15,26,5,33,6,77,28,46,64,70,24,31,74,13,73,30,57
52,50,34,11,49,14,2,70,80,77,1,62,30,38,37,41,3,35,51,31,25,21,29,69,73,17,55,24,22,27,4,9,23,56,40,57,7,66,78,18,44,53,47,75,45,33,61,60,67,63,16,5,12,8,39,10,68,13,32,64,58,36,74,72,15,42,20,59,79,54,76,19,48,43,65,28,6,26,46,71
39,44,37,35,21,66,59,64,49,36,77,24,23,75,40,32,10,42,73,72,5,54,29,43,4,18,65,38,13,63,12,51,16,53,56,33,27,78,3,6,47,19,41,25,70,57,52,14,69,7,1,31,28,58,55,30,17,8,22,20,74,76,2,46,15,68,80,62,67,34,50,48,11,61,60,9,45,71,26,79
58,35,44,37,62,42,75,27,17,57,34,11,59,54,6,68,69,1,25,8,7,79,71,23,3,20,15,74,31,67,13,40,47,29,56,53,5,72,39,14,46,41,32,28,16,78,77,65,52,55,36,10,64,49,80,2,60,21,73,18,70,12,50,51,22,24,33,48,76,66,19,26,38,4,43,30,61,45,9,63
19,49,54,17,40,10,11,77,16,18,3,37,66,80,70,71,48,63,56,14,28,42,12,64,13,9,59,68,26,75,21,6,78,20,38,34,57,52,24,51,33,30,60,43,32,45,1,65,8,58,62,61,15,50,47,31,7,41,76,2,79,27,25,29,67,5,22,72,36,39,23,35,74,55,46,4,69,73,44,53
47,74,23,48,31,78,24,9,20,60,70,67,41,2,53,26,35,25,50,34,77,1,3,36,66,7,43,58,55,46,68,27,8,69,80,59,54,19,11,73,79,63,17,56,64,37,28,12,29,38,71,49,51,52,14,45,10,32,4,30,5,21,33,61,15,75,40,65,6,57,18,72,16,44,62,22,39,76,13,42
78,74,56,43,33,36,62,4,66,59,20,13,70,69,25,1,2,31,3,49,41,57,35,68,64,65,19,8,11,67,6,58,45,54,29,50,76,63,9,40,79,75,39,80,22,15,77,34,44,53,17,5,52,24,73,10,32,72,16,14,71,38,51,12,30,37,48,7,42,21,27,18,28,61,46,60,47,23,26,55
67,25,19,60,30,18,51,1,40,57,28,38,14,21,58,2,55,80,62,66,17,72,79,78,50,12,43,35,54,68,27,74,65,63,8,36,69,49,33,48,59,52,64,56,3,15,76,44,32,16,77,26,41,37,5,53,11,34,39,22,73,29,7,10,75,45,24,4,46,61,31,70,6,23,71,47,9,13,42,20
32,74,22,57,23,39,9,38,5,63,49,41,76,30,7,2,60,65,25,15,47,19,40,20,79,46,67,13,75,68,11,18,31,58,43,71,27,34,26,69,6,42,44,24,78,17,16,29,50,52,37,72,28,77,64,8,14,66,61,1,56,35,80,70,33,12,4,21,55,62,59,51,10,48,3,73,36,54,45,53
36,3,74,37,49,13,40,79,1,57,56,70,28,24,78,46,73,17,10,15,12,58,43,71,42,62,14,8,20,23,55,34,44,75,72,27,63,48,65,33,30,26,52,5,76,66,16,29,60,2,4,64,6,32,54,9,67,45,61,68,35,77,53,80,18,38,22,19,11,21,69,41,39,25,59,31,50,7,51,47
54,6,50,72,45,29,47,78,3,7,20,67,2,64,9,76,57,19,77,16,36,48,14,42,75,27,37,13,65,79,63,24,5,60,38,73,46,12,69,8,35,33,62,10,28,71,52,41,74,49,23,80,1,21,40,31,61,51,11,32,55,70,30,34,39,68,25,56,17,22,53,4,15,59,44,18,58,66,43,26
77,29,57,9,63,70,55,28,65,26,36,68,80,38,5,8,50,30,42,21,51,16,64,67,58,43,66,6,62,1,61,17,73,59,46,7,69,10,33,14,54,48,19,75,24,3,13,72,18,52,11,44,4,20,15,53,12,39,49,35,31,23,74,25,2,47,78,37,56,41,76,60,34,32,27,71,40,79,22,45
2,6,60,41,76,44,52,48,33,80,27,66,28,21,47,5,15,36,37,70,30,61,7,14,74,63,79,78,77,39,11,58,10,26,51,3,55,22,32,62,40,53,45,67,64,18,19,13,38,43,24,75,25,17,46,20,29,34,65,56,73,23,50,8,9,31,1,72,57,35,42,69,71,4,68,54,12,49,16,59
72,57,27,69,33,50,51,32,78,35,56,22,67,12,4,24,19,66,1,63,79,29,80,44,25,14,20,30,40,6,47,36,18,68,11,17,39,73,49,10,9,74,45,59,54,52,60,53,15,2,76,58,31,65,43,38,42,70,13,64,26,62,23,71,28,7,37,77,34,21,46,16,61,41,75,8,48,55,3,5
44,51,6,16,62,11,68,74,35,28,77,65,38,55,39,5,8,56,31,24,17,57,19,78,49,69,40,15,32,30,34,50,59,12,4,45,37,10,33,29,43,67,14,2,58,80,20,36,26,53,21,71,13,18,9,47,66,76,54,79,3,73,1,75,63,70,41,23,48,64,22,27,42,52,25,60,61,7,46,72
48,74,43,77,57,55,50,20,39,26,17,10,59,78,4,53,1,30,36,65,35,11,9,70,68,27,7,61,25,63,76,16,21,28,38,66,19,41,52,72,22,14,13,62,71,23,60,45,31,2,3,46,64,49,33,56,12,34,42,69,79,8,15,54,24,80,6,18,37,47,75,51,67,5,73,32,29,40,58,44
44,72,26,20,65,21,22,27,48,70,9,31,30,64,33,28,45,16,58,7,6,37,80,49,62,38,71,34,67,29,56,53,19,73,55,61,46,79,50,11,5,57,75,4,10,35,3,47,69,13,76,2,25,41,52,39,60,66,63,40,36,51,23,15,74,14,78,54,12,1,77,18,43,32,42,68,17,24,8,59
56,10,71,78,4,70,45,55,62,46,64,80,3,16,12,38,79,67,26,34,76,58,77,41,11,39,33,23,72,66,65,8,9,22,30,29,40,7,44,42,35,53,47,24,18,73,52,13,19,63,21,20,1,68,36,50,6,51,17,27,69,15,74,37,49,31,25,14,28,2,43,54,32,48,57,61,59,60,75,5
53,14,20,75,65,48,9,29,71,67,31,62,16,80,52,46,27,73,68,3,51,32,50,54,23,58,57,24,15,37,13,34,43,63,22,30,33,18,41,42,47,21,55,36,61,59,45,1,74,56,69,66,35,40,76,5,10,8,7,28,12,2,26,6,44,79,64,60,78,70,11,77,4,39,72,19,17,38,25,49
56,66,27,6,69,50,76,9,4,18,58,19,46,74,57,62,41,12,78,16,64,67,65,20,15,63,23,32,13,26,61,10,42,14,24,47,71,2,48,8,29,54,53,38,70,22,11,43,35,59,55,21,7,49,60,37,51,1,25,33,44,77,68,31,5,30,73,80,52,17,45,39,34,72,28,75,3,40,36,79
64,15,74,24,54,40,77,34,9,36,16,75,60,38,3,70,55,31,56,80,78,10,21,71,26,12,5,51,1,4,28,43,65,33,13,50,76,42,6,79,14,53,61,22,29,66,47,57,32,62,27,68,49,45,46,2,18,44,23,8,19,48,17,11,7,30,20,35,37,52,39,58,69,59,67,41,72,73,63,25
4,53,5,47,26,6,68,13,16,27,76,77,9,74,55,35,79,45,36,10,14,69,33,30,23,48,2,64,65,67,34,7,42,38,52,44,50,70,8,71,59,49,21,37,78,58,18,72,17,56,41,39,73,3,24,12,15,57,80,19,61,66,62,25,40,43,60,1,32,20,22,63,31,54,29,28,51,75,46,11
60,46,9,11,1,75,19,38,41,44,28,7,64,39,57,24,2,15,58,10,80,49,22,47,26,5,65,69,34,67,54,27,45,18,31,36,37,35,20,13,50,17,3,72,61,52,76,70,51,14,71,66,32,33,16,53,30,79,68,21,29,59,6,48,12,78,42,40,62,74,43,73,25,8,56,4,77,23,55,63
41,8,80,14,51,29,20,37,10,39,26,27,40,18,24,55,54,72,46,13,16,22,17,56,35,9,3,21,1,63,62,77,2,44,15,5,61,32,76,67,30,48,19,47,68,33,64,75,71,38,58,73,74,78,28,11,79,52,36,4,34,23,49,25,60,7,6,57,53,50,42,45,69,12,70,66,65,31,43,59
52,71,79,62,73,23,74,41,38,48,12,1,44,39,3,69,20,59,56,68,36,64,55,30,72,24,35,43,78,63,10,34,53,75,32,61,47,67,49,4,70,26,33,51,60,21,29,19,37,58,76,13,54,25,8,77,11,16,80,46,42,50,7,18,14,66,15,57,6,2,17,40,31,28,45,65,5,9,27,22
23,16,64,67,43,9,56,71,68,54,31,34,2,19,37,40,21,35,66,38,14,62,65,29,26,46,60,30,22,51,41,57,52,77,4,44,61,15,10,24,13,53,17,7,1,33,49,73,5,80,75,39,48,74,18,45,79,72,27,63,8,59,3,42,58,25,20,69,70,11,47,76,36,12,28,55,6,50,78,32
69,9,52,33,30,59,51,74,22,25,31,34,80,10,65,17,5,14,36,76,78,70,15,63,32,44,7,61,24,16,75,27,8,29,43,57,42,53,19,6,21,4,49,41,20,12,77,2,58,45,3,50,55,47,18,11,1,73,46,54,64,28,40,72,79,35,38,62,71,67,60,66,68,37,48,13,26,39,56,23
28,66,71,34,11,50,73,44,27,42,40,19,18,41,75,54,16,20,31,59,37,72,61,9,8,74,56,67,26,36,1,4,77,25,48,43,79,45,57,23,35,64,65,70,38,14,15,78,47,7,63,3,2,80,13,62,58,55,51,5,69,52,10,53,21,60,24,30,6,46,49,39,32,76,33,12,22,68,29,17
13,44,2,25,31,75,21,53,36,22,71,10,34,54,5,16,4,45,79,8,51,48,47,39,40,50,12,15,65,9,78,3,74,19,18,73,28,7,52,58,41,77,29,20,55,6,60,35,59,26,14,64,42,57,17,80,72,1,69,67,27,62,11,46,38,70,61,33,66,24,63,49,76,32,56,30,23,37,68,43
15,76,19,32,26,5,70,73,68,18,46,42,38,10,13,16,14,17,35,24,54,29,39,44,40,11,60,48,55,7,9,75,37,12,1,41,31,69,62,74,59,67,58,2,78,27,28,49,51,43,65,79,47,8,23,72,80,30,4,33,52,50,3,61,36,66,53,21,25,77,56,45,64,22,71,57,20,34,6,63
30,44,46,52,70,43,14,10,45,40,50,16,79,23,61,80,31,26,47,58,63,64,1,69,38,19,20,49,11,65,42,34,24,8,15,77,3,28,22,74,29,60,37,68,72,54,4,78,18,6,41,73,13,39,27,35,62,57,55,12,9,32,33,2,59,25,7,66,75,76,21,67,48,5,53,51,71,17,36,56
24,77,39,42,27,32,79,25,47,4,37,78,41,74,57,58,6,14,54,62,35,23,9,40,66,75,73,72,69,2,28,48,16,19,53,64,17,61,65,21,67,49,26,70,80,59,3,30,15,76,1,51,52,68,5,10,33,43,29,13,71,12,60,36,50,34,31,56,11,55,44,45,20,63,46,38,22,18,7,8
3,9,67,53,16,78,18,45,27,31,79,59,61,80,34,66,20,13,5,14,39,69,75,68,38,6,70,22,77,29,12,4,47,15,25,2,62,8,64,40,43,21,19,52,73,10,49,28,48,35,56,50,60,74,42,41,17,11,26,72,1,7,57,55,24,36,65,58,54,23,37,33,63,44,32,46,30,76,51,71
30,18,65,80,12,44,79,4,57,14,68,25,63,42,10,51,36,15,54,1,8,56,66,17,27,11,29,9,62,64,7,43,31,38,32,28,13,78,41,24,72,5,20,70,35,19,55,76,33,45,39,40,2,75,34,60,23,37,61,71,49,50,46,58,22,16,47,74,69,67,77,3,26,48,73,53,52,59,6,21
28,61,27,8,40,30,4,22,32,57,24,7,69,13,76,54,43,6,12,72,11,5,68,25,19,16,41,65,80,75,2,21,3,58,59,51,60,70,9,42,29,50,23,52,10,18,1,67,33,71,35,77,78,26,64,38,36,37,46,15,74,48,47,14,31,34,63,66,53,62,56,55,49,45,20,39,17,79,73,44
8,57,72,74,7,45,33,68,35,51,37,17,61,30,73,71,26,3,32,55,24,77,40,12,79,20,56,34,63,39,66,53,9,67,54,29,60,62,31,44,42,11,23,76,43,50,13,25,64,14,6,36,5,27,22,58,28,21,48,18,41,47,80,70,75,69,15,38,4,65,46,19,59,2,10,1,16,49,78,52
78,24,23,17,51,64,56,63,70,13,36,73,45,77,11,46,50,71,38,49,10,55,60,19,52,72,30,47,4,79,41,25,22,26,68,5,15,27,74,21,18,6,14,12,34,40,53,43,29,66,42,61,59,57,65,39,62,35,48,37,1,20,3,31,7,9,69,76,67,58,2,28,44,32,8,54,80,16,33,75
58,17,76,69,67,3,27,5,33,59,4,61,79,30,44,2,53,43,14,22,63,56,65,11,34,66,28,31,21,49,42,54,75,46,78,70,8,6,64,74,51,32,19,9,39,26,73,25,47,1,71,35,36,29,52,37,45,24,57,38,23,41,77,7,12,40,15,50,20,18,10,13,60,80,48,16,62,68,55,72
78,69,52,3,29,25,27,48,58,66,21,77,36,80,50,46,62,32,15,24,35,51,65,67,8,64,22,26,71,14,42,11,68,44,41,47,39,2,9,79,4,49,76,34,28,17,7,5,75,72,73,23,56,19,70,55,59,40,63,31,18,10,30,60,13,20,57,6,1,37,53,45,12,16,43,74,54,38,33,61
33,26,27,59,49,29,25,53,67,10,72,64,1,28,74,7,61,44,41,62,13,17,50,65,30,45,11,9,39,70,58,63,42,48,57,19,51,79,76,54,14,23,5,8,40,18,43,31,55,37,3,20,16,15,4,73,38,12,60,80,46,32,78,24,69,36,6,52,77,22,34,66,68,56,47,21,71,75,35,2
37,54,51,39,16,71,2,72,70,25,9,76,23,18,63,62,12,60,22,47,67,74,7,78,35,10,26,79,55,53,1,34,30,13,49,65,6,41,73,21,31,59,14,28,68,58,19,40,8,52,46,4,20,77,44,66,48,45,3,29,64,69,42,75,27,5,38,24,56,43,50,17,57,33,15,11,36,32,80,61
22,26,17,11,53,3,4,13,75,20,71,39,29,42,52,68,28,50,19,30,56,2,69,62,8,12,1,6,25,10,70,66,64,7,80,60,43,57,46,16,58,27,47,54,63,73,31,59,37,48,23,77,36,65,49,35,51,40,18,33,72,38,67,21,79,24,15,32,61,34,78,5,45,41,14,74,9,76,55,44
67,53,39,62,48,25,9,8,1,68,20,40,60,33,45,69,76,52,28,78,36,7,32,6,61,74,24,2,10,35,44,17,38,4,34,73,41,59,47,5,22,58,16,43,30,57,14,56,27,54,11,66,51,65,12,49,42,21,70,15,55,29,50,13,75,18,31,37,26,23,77,72,3,79,71,80,64,63,46,19
73,7,74,28,78,8,67,26,46,75,13,60,25,11,4,64,40,42,58,47,44,24,21,77,32,66,15,12,69,43,31,76,57,30,17,2,19,61,29,50,37,80,10,27,79,72,55,6,52,63,53,36,56,20,3,39,14,35,71,16,34,48,38,1,62,49,51,9,59,41,33,68,18,22,70,23,54,65,5,45
6,9,71,18,65,21,17,68,75,77,16,22,15,4,36,67,72,1,24,59,70,58,57,34,13,79,7,27,37,41,3,43,74,51,46,52,76,40,26,56,49,19,45,30,12,20,44,2,78,35,38,48,69,80,63,28,73,55,11,23,5,62,53,8,33,25,10,14,29,50,64,32,47,31,39,66,60,42,54,61
29,6,64,49,71,61,31,14,76,27,65,66,51,17,58,15,75,48,56,3,57,1,9,54,13,23,18,60,30,11,38,73,20,26,19,80,25,59,43,46,47,77,52,28,50,21,16,39,7,34,22,53,45,41,4,67,32,8,63,79,62,44,42,5,72,24,2,78,74,35,70,40,55,12,37,68,69,36,33,10
56,64,10,26,24,61,65,37,68,9,25,21,41,72,8,40,60,71,59,31,27,79,2,38,17,18,73,6,42,30,29,70,75,4,16,52,47,35,57,15,51,19,55,66,53,39,22,77,44,63,14,12,54,45,32,48,69,23,43,3,74,62,7,1,67,58,80,13,78,46,5,76,34,50,20,11,28,36,49,33
38,4,21,57,69,74,29,24,42,67,13,59,9,5,70,72,1,78,41,76,55,23,20,60,30,54,15,16,32,66,27,75,65,50,49,34,52,79,64,14,37,58,73,77,53,3,63,12,62,71,44,61,10,43,45,6,68,31,33,8,80,22,17,36,26,47,35,56,18,7,25,19,11,39,2,46,28,51,40,48
79,22,7,35,77,73,3,4,60,19,65,68,1,66,21,12,59,23,2,67,70,64,30,44,62,42,74,32,40,25,16,52,51,36,14,29,43,8,50,11,37,10,24,46,31,15,6,76,5,33,54,39,47,80,49,26,61,28,69,17,78,27,18,75,38,55,13,45,9,48,56,72,20,57,63,58,53,71,41,34
57,73,16,24,79,27,74,36,30,6,70,37,43,42,34,65,25,20,13,56,19,33,45,77,14,59,26,53,44,1,47,40,2,3,76,61,66,46,69,32,28,78,63,51,8,54,41,48,5,4,15,35,72,29,71,7,55,62,50,9,64,12,58,60,75,18,39,68,67,23,52,22,80,17,10,21,49,38,11,31
2,62,66,77,41,5,12,45,71,25,64,15,76,46,58,63,51,74,31,78,23,34,20,19,32,30,10,21,44,22,48,49,55,18,60,28,80,43,68,1,13,54,65,59,8,9,24,6,11,17,26,67,40,56,35,52,53,69,57,33,4,3,16,36,73,42,7,27,14,29,37,79,75,72,50,38,39,47,70,61
38,42,68,55,71,45,2,64,27,12,25,78,1,62,65,69,75,15,50,29,18,72,66,5,51,20,17,61,26,80,52,74,48,34,28,24,67,40,16,19,22,32,79,43,10,14,7,47,35,8,49,77,44,9,11,56,30,59,37,60,41,57,58,21,13,36,63,70,6,3,54,33,76,53,31,46,39,23,73,4
62,23,76,59,52,4,38,8,28,34,65,11,79,29,30,3,80,43,69,36,46,6,32,44,67,5,53,19,61,58,71,7,51,74,40,64,68,12,50,13,66,73,24,18,72,45,37,55,16,22,47,41,56,63,20,14,21,42,33,54,10,78,9,26,70,27,1,39,17,15,2,57,75,49,25,77,35,60,31,48
37,13,33,77,5,62,15,59,17,61,23,67,31,54,26,55,18,75,34,19,40,53,56,51,29,2,43,16,35,9,32,38,80,1,48,71,49,28,66,68,69,44,45,7,27,72,8,42,46,25,21,74,36,78,70,41,4,20,39,50,6,65,24,12,30,76,52,10,57,58,63,64,22,14,73,11,79,60,3,47
2,54,27,55,69,48,73,26,51,23,18,28,33,74,66,8,49,75,80,76,42,41,20,9,40,34,7,14,71,68,3,6,77,31,24,79,50,29,13,32,5,53,16,19,56,63,43,58,22,39,72,67,60,38,57,1,37,21,61,65,15,64,10,35,12,46,78,11,59,25,17,47,70,4,30,62,52,36,45,44
2,78,46,76,9,66,29,35,31,1,17,15,73,13,47,34,19,52,7,48,55,65,50,74,59,27,28,70,12,4,53,23,57,41,43,72,56,77,18,22,63,10,25,62,14,24,21,45,5,64,38,60,54,42,71,80,69,36,75,61,20,16,58,6,3,30,67,32,26,39,8,68,49,33,40,11,44,79,37,51
45,31,77,46,36,53,20,27,47,65,22,66,12,29,15,60,2,51,16,21,74,71,40,24,49,17,72,56,67,23,57,50,14,43,4,55,42,63,35,26,9,19,28,58,44,38,34,79,59,52,75,30,62,54,48,73,1,64,76,18,7,13,41,33,8,10,11,3,6,68,32,25,61,37,39,69,80,70,5,78
1,25,71,36,77,68,45,30,65,72,57,5,11,73,44,21,23,54,24,74,16,55,28,15,42,4,33,27,64,58,52,53,59,38,80,29,34,61,60,31,35,20,10,19,14,37,40,22,12,17,39,26,41,32,56,66,67,49,46,50,13,63,62,6,9,47,3,79,70,48,51,75,78,8,43,7,69,18,2,76
23,34,15,69,1,80,52,24,19,61,31,16,44,72,42,68,28,14,48,40,70,18,55,17,21,11,41,4,30,33,5,8,6,20,51,60,62,74,46,76,38,3,79,67,56,37,53,2,59,10,57,9,49,32,7,22,71,63,12,64,54,35,45,27,75,29,43,66,50,25,78,39,77,13,73,47,26,58,36,65
68,23,73,39,17,70,61,53,33,7,6,80,41,36,8,32,43,69,46,12,10,13,77,57,15,50,20,27,71,76,24,38,78,63,42,62,31,40,26,54,19,64,22,30,58,59,55,75,35,2,11,49,67,1,25,21,14,29,34,51,74,4,56,52,28,9,45,16,65,18,47,3,79,37,44,5,48,60,72,66
7,17,55,9,65,6,28,60,52,53,42,75,79,47,4,51,70,61,5,43,26,10,67,16,27,34,36,33,35,31,18,1,32,2,23,44,3,24,54,37,71,22,15,11,50,68,76,39,25,29,12,48,80,77,74,40,45,73,46,64,30,66,59,14,58,38,49,69,56,19,8,62,21,41,57,78,72,63,20,13
15,5,75,28,62,74,31,3,36,54,73,10,71,79,63,49,2,32,17,41,4,43,38,29,6,58,45,13,40,19,18,66,46,42,20,30,51,37,61,67,77,60,39,72,70,25,76,78,56,80,26,65,11,47,21,22,34,69,9,12,14,33,53,68,52,27,23,50,55,48,8,59,1,7,16,24,64,57,44,35
8,47,15,25,27,16,63,22,34,78,24,39,36,13,41,35,17,4,62,29,23,57,53,12,37,44,51,43,26,68,33,71,45,46,1,76,31,11,5,72,48,67,20,28,19,6,50,75,49,79,56,7,2,38,59,42,65,14,73,77,52,80,69,21,10,64,60,54,9,61,74,3,32,70,66,30,58,55,18,40
54,31,45,71,3,10,23,2,77,56,51,59,70,42,33,67,26,28,57,27,25,8,49,5,7,35,44,15,53,65,50,36,58,80,37,22,19,24,72,34,43,74,9,52,73,46,79,55,40,75,63,13,29,32,41,18,48,78,16,66,60,20,47,38,69,12,4,68,6,1,61,17,14,11,76,64,62,39,30,21
77,17,10,72,16,43,44,4,24,47,34,12,5,65,62,69,39,80,38,40,79,71,73,64,37,26,53,30,13,36,35,45,74,67,32,76,49,50,60,27,11,70,68,58,9,25,57,3,33,59,19,21,55,46,63,42,29,1,54,41,52,8,61,7,22,2,56,51,31,15,23,28,20,6,78,66,75,48,18,14
