90

43,68,30,33,49,32,37,60,76,25,18,2,19,87,59,26,86,44,72,51,21,46,62,6,40,55,52,67,73,84,17,75,53,9,13,81,50,57,85,71,34,39,27,65,24,1,38,48,64,29,20,77,15,42,74,69,23,54,63,16,7,80,8,36,11,22,3,61,10,14,45,66,28,4,79,5,58,12,78,83,41,35,89,47,88,82,56,70,31,90
34,63,89,76,80,45,17,9,36,67,24,53,39,60,56,81,70,28,48,43,49,41,10,2,85,58,88,78,44,21,73,4,5,68,22,42,7,6,16,87,29,25,1,52,12,50,40,79,15,59,75,90,3,23,26,35,38,77,54,55,31,61,72,8,82,18,32,64,71,66,84,69,86,13,33,57,30,65,46,47,20,37,83,27,51,62,11,19,14,74
50,13,23,82,8,20,60,57,22,39,36,64,59,40,42,21,74,90,73,86,17,26,7,11,79,55,6,54,51,16,63,9,5,44,88,85,31,10,58,2,77,53,32,45,75,19,34,18,56,66,62,89,70,68,14,80,72,61,84,27,83,41,25,15,35,78,12,87,29,65,28,33,1,48,43,71,81,4,24,49,67,47,46,76,52,38,37,3,30,69
17,9,31,46,59,41,32,75,88,68,3,55,26,47,62,57,51,16,83,87,65,45,70,44,27,23,67,30,7,28,72,66,43,69,58,40,80,29,50,34,18,4,81,53,74,25,37,56,85,15,49,12,11,90,78,36,89,42,6,52,76,14,60,24,79,1,8,21,13,38,82,54,64,86,77,2,20,84,19,39,61,35,33,63,10,22,48,73,5,71
25,14,54,86,6,36,7,58,31,82,17,30,34,1,29,75,71,63,33,51,44,62,72,65,50,90,85,67,24,66,42,84,11,76,19,73,83,3,39,80,37,16,8,38,22,9,12,47,26,48,10,74,28,87,56,55,81,35,89,40,59,64,49,79,53,60,15,18,32,41,13,61,78,52,20,88,70,4,57,27,69,43,46,5,21,45,2,23,68,77
30,76,49,23,63,62,53,87,39,44,58,83,16,59,75,3,29,36,20,85,5,60,6,54,33,14,64,70,67,40,21,31,61,26,15,34,74,78,24,73,37,77,11,22,84,89,86,82,51,88,32,47,19,27,43,56,9,41,1,69,42,81,55,17,8,46,90,80,68,48,38,25,45,52,35,66,13,2,57,28,65,4,18,79,72,12,10,7,50,71
90,25,81,72,89,30,80,4,18,7,31,67,51,55,71,20,48,73,42,87,61,44,15,37,23,41,34,17,11,43,78,27,74,9,22,75,14,50,8,28,36,84,29,38,76,35,58,24,33,12,13,47,66,56,19,62,16,70,39,63,2,82,6,59,69,88,54,5,64,49,40,65,85,53,77,26,10,32,1,45,46,68,21,60,3,52,57,86,83,79
55,50,8,21,76,2,79,28,74,44,69,56,67,83,65,26,33,11,57,9,90,40,5,52,34,36,32,24,41,45,59,23,29,72,62,81,51,35,73,58,14,3,88,42,46,80,63,84,48,53,30,43,10,6,19,1,68,39,22,61,71,70,47,15,78,12,64,66,85,89,17,16,86,13,54,20,7,25,27,82,77,75,60,37,4,38,87,18,49,31
20,65,23,71,44,50,34,62,80,26,27,57,1,13,12,49,76,22,4,67,40,79,16,36,31,32,53,84,15,39,69,46,24,18,5,82,83,60,37,66,59,30,2,70,35,68,86,41,3,61,51,14,29,17,78,72,25,28,64,58,89,54,77,88,11,45,73,74,75,63,81,10,33,85,52,7,55,87,6,38,56,21,19,8,47,43,9,90,48,42
31,90,13,78,19,79,42,4,50,23,84,15,85,11,55,7,8,64,16,1,3,71,6,70,38,32,29,66,60,72,40,83,88,24,12,89,18,80,44,10,43,26,86,14,74,54,22,52,21,30,87,81,39,75,57,47,46,27,45,76,67,69,41,5,65,37,20,28,49,53,59,34,77,35,17,9,36,68,61,82,56,2,63,51,62,73,58,25,48,33
40,43,36,61,71,83,79,70,55,12,60,45,23,86,17,53,15,35,76,59,84,56,41,16,14,65,54,73,52,69,78,8,90,20,4,51,89,9,33,26,85,88,75,66,1,27,30,5,34,21,18,32,80,37,44,68,31,74,22,2,81,49,39,10,67,62,58,11,63,3,47,7,24,38,64,87,29,28,72,25,13,42,48,82,50,19,6,57,46,77
16,13,23,58,7,50,14,37,21,38,76,1,70,24,22,60,78,35,64,85,3,17,77,81,59,51,41,30,20,27,44,90,8,65,42,54,55,82,6,5,39,47,83,26,61,67,25,75,48,11,73,71,52,40,9,86,43,79,84,62,10,34,19,15,66,45,18,88,89,12,72,69,56,31,32,87,53,49,28,46,2,80,36,57,63,4,74,29,68,33
49,67,34,79,40,30,5,46,33,82,32,89,65,43,27,52,86,75,71,42,53,81,35,60,87,57,88,73,51,47,62,10,39,64,4,69,80,56,72,21,76,1,23,78,19,31,11,48,13,9,63,26,18,68,66,55,38,77,17,16,90,3,24,14,37,22,44,58,36,7,84,50,12,29,20,41,54,83,25,45,59,85,6,2,8,15,74,28,61,70

62,12,46,6,63,50,19,55,22,38,15,68,5,28,18,87,80,14,41,26,29,17,72,8,67,27,39,57,1,20,40,7,85,53,71,66,74,69,23,10,4,37,81,34,56,58,51,44,65,3,45,49,13,76,75,9,86,54,16,11,47,48,21,77,83,42,24,59,2,43,52,88,33,82,35,90,25,32,64,79,73,78,70,36,84,31,60,89,30,61
58,67,87,16,73,1,5,35,78,52,81,89,12,61,66,49,15,46,30,3,86,75,80,36,70,21,28,82,37,69,74,9,22,68,39,20,25,63,10,17,29,33,50,65,84,47,60,83,26,55,76,54,43,56,13,4,51,24,90,79,48,40,18,71,57,64,2,6,11,41,8,62,23,85,34,14,53,38,32,59,45,31,7,27,42,72,88,77,19,44
90,31,43,75,1,86,3,81,22,73,30,40,76,77,64,45,8,60,89,67,59,28,69,87,49,80,37,66,10,6,19,2,82,51,13,84,32,27,39,85,65,48,78,21,14,57,63,5,9,20,17,58,53,46,4,26,25,70,35,38,62,74,23,18,12,29,24,34,83,54,68,42,52,11,72,55,33,44,50,16,79,7,41,61,71,36,15,88,47,56
42,71,67,33,38,78,17,48,53,10,7,55,27,25,1,90,14,58,44,47,50,9,13,73,12,70,57,79,68,43,69,31,18,61,85,66,75,32,56,83,36,22,37,6,60,63,23,77,29,8,52,84,20,82,41,88,46,51,64,72,80,21,89,81,49,54,2,34,28,19,87,65,39,4,35,3,15,5,24,11,16,45,26,30,74,59,86,76,62,40
26,27,73,2,85,75,44,48,80,11,20,52,50,84,43,19,38,17,32,53,90,39,33,70,42,49,56,88,54,8,61,37,72,63,40,9,1,78,16,46,62,60,18,81,76,6,82,71,14,68,59,25,69,31,86,67,29,13,55,15,3,41,35,7,77,89,83,51,36,4,57,74,12,24,28,22,34,65,45,30,79,64,87,47,58,5,21,66,10,23
85,10,28,48,38,17,62,54,47,12,42,55,87,13,57,19,21,74,63,4,86,1,49,14,2,56,41,51,66,31,60,29,90,3,6,71,61,36,67,22,34,32,75,82,7,81,44,68,89,69,8,16,25,23,84,37,40,50,20,18,83,39,80,78,33,53,15,35,11,72,88,30,26,64,70,52,5,77,58,46,79,76,27,9,73,45,59,24,65,43
65,81,62,5,60,59,68,8,70,13,87,22,19,10,63,50,23,69,56,33,61,37,16,75,30,77,80,64,84,20,83,32,35,78,79,88,28,54,2,41,90,48,34,24,6,1,66,49,86,21,51,53,57,44,11,39,45,38,3,17,47,46,71,40,4,73,14,26,67,58,7,29,82,9,52,55,74,76,72,31,89,18,36,85,43,42,27,15,12,25
44,50,79,12,37,60,24,19,73,75,6,57,33,83,3,42,62,61,45,4,14,30,21,11,84,25,36,2,53,68,23,32,51,77,88,46,43,16,34,70,40,64,9,17,87,71,39,52,72,47,7,63,49,58,78,29,15,27,81,1,85,67,74,28,54,69,10,18,5,86,20,89,55,59,35,31,48,8,80,56,76,13,41,90,26,66,65,38,82,22
15,88,83,76,7,70,24,16,25,17,26,84,45,3,51,22,31,63,41,28,80,36,86,82,5,19,34,47,62,6,90,23,55,4,67,8,61,85,10,20,59,38,81,39,50,77,13,30,1,54,73,56,32,89,65,64,53,11,87,12,40,43,69,74,60,14,35,2,37,71,9,66,27,78,46,68,33,42,72,79,52,48,75,18,44,57,29,49,58,21
5,57,38,44,53,82,55,9,41,32,7,64,23,70,39,51,75,24,17,74,47,27,42,83,79,59,87,65,20,78,50,61,90,35,11,8,68,88,85,69,3,72,31,60,18,81,66,56,2,25,54,26,43,77,13,12,67,15,71,29,58,37,46,33,34,76,21,73,84,63,16,62,48,14,19,40,80,45,89,10,52,1,28,22,6,4,36,49,86,30
3,25,58,50,9,56,78,8,90,1,15,45,57,84,36,83,16,30,54,47,77,61,34,65,18,43,19,7,2,72,28,64,20,86,29,70,46,22,39,75,21,82,17,59,69,67,74,11,12,38,35,89,44,79,6,40,63,5,85,80,71,24,41,32,37,27,10,81,73,14,76,13,42,51,66,53,4,87,62,49,55,68,26,23,31,48,52,33,88,60
29,23,79,13,1,55,33,44,57,25,78,40,46,85,70,41,38,49,30,7,59,16,50,8,51,5,74,2,19,56,15,36,14,64,6,72,9,22,90,77,82,39,68,32,12,42,26,17,54,75,80,87,52,35,65,31,3,10,66,27,83,73,45,20,60,11,43,34,21,84,4,63,28,71,61,86,48,18,81,53,67,37,24,89,62,47,76,58,69,88
13,28,87,58,27,37,63,61,14,32,18,54,51,41,75,73,67,82,4,8,69,3,76,70,77,80,71,65,62,55,49,83,85,72,36,39,46,6,12,23,81,68,79,15,66,25,9,22,17,10,42,78,88,33,86,59,24,90,84,57,21,30,11,74,50,47,16,20,48,38,56,5,35,43,44,1,7,60,19,64,53,2,45,29,26,52,31,89,40,34
78,49,39,10,11,66,2,71,57,23,84,64,20,28,25,83,69,35,61,16,18,38,32,85,82,6,27,62,72,87,65,8,55,22,1,47,12,40,5,68,70,88,30,9,75,19,63,90,4,58,24,52,13,80,43,53,21,44,36,37,41,51,15,48,26,54,79,76,73,33,89,77,46,56,42,74,31,60,81,7,17,86,3,59,34,14,50,45,29,67
67,89,42,4,68,74,10,37,21,85,18,63,30,59,24,34,73,79,88,33,35,1,19,90,72,55,53,83,47,31,36,29,40,66,32,60,69,58,77,23,38,9,28,70,56,27,8,62,43,81,82,3,12,64,57,65,39,11,80,71,84,49,25,75,26,48,51,87,14,78,22,52,17,41,2,50,86,54,7,13,76,20,44,15,45,46,61,16,6,5
24,75,63,83,59,89,46,29,77,18,28,72,19,5,45,84,56,47,8,7,34,76,52,11,70,13,90,1,78,79,41,35,60,37,9,53,15,43,88,71,57,66,69,87,61,3,55,27,80,82,85,65,23,31,39,54,25,50,36,73,62,21,86,4,49,32,38,2,68,44,74,33,48,14,17,64,16,12,22,51,40,30,81,67,10,20,58,6,42,26
29,61,86,23,14,79,17,3,55,66,72,25,42,65,77,49,33,46,76,70,35,78,69,50,44,52,68,60,13,85,2,9,83,26,27,41,15,5,34,56,11,24,18,7,19,47,38,43,45,21,36,57,8,82,53,84,1,16,22,12,73,28,64,59,71,40,54,62,58,6,80,63,39,20,51,89,87,32,81,10,67,74,4,37,30,48,31,90,75,88
12,9,11,73,5,50,42,1,7,69,80,17,61,59,22,72,85,86,2,70,87,34,89,83,63,48,24,35,67,31,76,39,6,64,32,15,65,14,21,58,40,36,66,75,19,28,82,84,52,3,18,53,71,20,54,77,49,23,26,90,56,55,29,33,4,47,27,74,57,10,13,51,62,25,45,41,16,44,46,60,81,68,8,30,43,88,37,78,79,38
62,79,86,21,39,83,26,45,42,69,80,88,74,17,78,36,56,5,2,18,51,66,49,85,20,58,64,40,27,65,43,53,35,50,48,87,55,11,32,7,3,60,31,33,14,61,13,57,54,4,67,89,24,52,44,22,10,9,16,46,28,84,90,12,75,72,37,19,59,1,63,70,29,8,81,34,30,68,76,71,23,25,77,6,47,41,82,38,15,73
27,14,63,79,33,85,74,56,49,81,62,54,43,40,58,15,45,50,90,28,34,2,5,64,68,44,60,42,3,41,67,13,20,10,12,80,9,82,71,83,59,87,86,26,47,32,46,16,6,48,24,75,69,73,35,88,30,57,23,29,72,66,36,52,70,89,31,21,51,18,39,78,38,25,61,65,37,1,7,22,17,76,19,11,77,53,4,84,55,8
70,29,8,45,76,44,52,64,42,38,21,53,28,48,55,77,9,68,11,26,18,12,14,23,3,88,32,84,10,86,89,63,56,66,71,81,69,61,87,16,90,20,72,60,83,17,22,46,2,85,67,30,13,78,80,25,57,54,74,51,27,15,39,49,62,37,24,5,82,47,36,34,35,31,50,73,79,6,59,43,75,40,33,65,4,1,7,19,58,41
83,14,4,12,79,75,2,58,3,90,1,80,29,77,21,23,54,73,67,36,30,6,37,63,9,87,84,17,78,27,86,71,49,24,60,34,8,11,43,48,31,10,88,38,39,46,81,56,19,20,57,64,15,59,50,85,51,55,69,70,72,61,45,44,89,82,76,42,41,52,47,5,35,68,40,22,65,16,13,66,32,7,53,18,74,33,62,25,26,28
89,24,62,2,14,64,76,86,41,36,71,47,29,54,65,74,79,67,28,27,26,3,8,85,57,20,10,39,44,7,33,51,70,38,88,50,23,49,80,12,16,59,68,32,17,35,69,56,1,63,83,25,60,9,42,19,4,48,6,30,78,34,58,52,40,55,45,87,77,11,22,90,66,72,43,13,61,18,75,37,15,5,21,31,73,84,82,81,46,53
44,72,46,53,54,25,6,7,15,38,18,35,31,11,3,61,58,74,83,57,48,84,60,32,45,66,13,71,88,89,52,87,81,59,2,50,24,10,8,19,80,47,77,70,64,29,79,43,9,40,4,56,36,90,63,41,51,62,55,5,28,65,30,69,73,75,1,22,67,68,23,17,26,27,86,34,12,42,49,16,14,21,85,33,82,39,76,37,78,20
3,6,36,43,23,45,68,32,17,90,9,52,67,50,8,22,62,61,4,76,88,5,87,65,41,16,2,80,48,39,11,24,38,75,13,44,18,59,64,69,33,56,42,37,60,57,27,19,26,89,51,78,73,71,7,46,29,12,84,1,86,10,30,77,79,53,20,58,54,31,72,66,35,74,21,81,82,47,70,14,34,49,15,40,85,63,28,25,83,55
32,90,59,31,69,60,3,40,62,10,41,85,9,35,6,82,25,78,12,46,16,75,58,13,22,79,29,86,1,49,81,77,18,42,27,8,43,21,23,57,4,48,83,54,45,68,84,63,7,26,24,70,20,51,56,76,38,67,39,19,34,80,65,55,72,14,64,37,50,73,53,30,66,52,88,15,33,44,89,47,36,87,2,71,17,11,5,74,28,61
10,57,85,24,16,51,7,2,62,44,19,4,72,55,9,33,40,79,52,90,34,64,39,74,6,89,15,38,73,67,26,20,76,23,81,58,71,25,48,63,29,30,36,31,28,61,49,65,60,13,42,8,75,17,84,88,70,45,78,53,43,3,87,14,56,47,86,59,32,68,5,66,11,22,82,50,69,18,37,46,27,1,35,21,54,12,80,83,41,77
64,74,61,21,25,52,55,6,50,19,36,66,60,75,37,29,30,65,82,51,54,87,46,23,39,26,28,14,20,81,71,69,8,41,38,11,40,18,13,48,49,9,62,27,85,89,45,79,78,31,44,59,77,70,5,63,88,7,76,1,10,34,47,83,35,80,53,43,90,56,33,84,72,15,58,67,73,22,12,24,16,57,3,42,4,86,68,32,17,2
41,55,18,35,45,25,40,6,66,52,79,22,19,85,3,83,81,68,20,77,7,62,82,69,34,13,8,86,4,46,15,27,42,57,37,60,70,31,10,44,76,32,56,12,11,50,17,75,26,36,1,23,9,21,14,90,30,64,38,28,73,2,49,67,61,71,43,84,72,53,87,78,48,88,65,29,63,33,58,47,54,51,74,89,24,39,59,16,80,5
41,14,37,22,57,75,72,74,63,71,23,60,34,67,81,29,52,79,13,53,24,82,58,69,66,44,49,8,88,38,43,39,30,42,26,4,78,16,20,62,19,18,54,46,56,25,87,21,36,59,35,68,11,45,86,80,48,89,7,1,51,73,61,2,31,32,84,12,27,55,28,83,10,76,85,6,70,5,50,77,40,9,33,47,17,3,15,90,64,65
48,30,67,34,73,83,61,24,39,14,23,29,4,42,84,5,35,19,13,63,10,18,70,32,78,12,76,38,52,51,62,17,53,47,2,45,9,88,26,71,33,43,3,22,69,75,66,89,87,90,21,82,79,54,40,11,1,8,25,6,31,80,20,49,77,15,68,7,55,72,57,65,16,37,58,36,60,41,64,44,46,85,86,74,56,59,27,81,28,50
56,83,49,16,81,4,89,8,53,70,37,36,67,39,87,30,86,43,44,28,72,32,61,21,14,73,84,34,48,63,11,22,35,20,12,47,26,62,31,42,74,13,9,64,71,40,79,41,18,6,57,3,17,90,68,23,82,19,85,69,59,55,7,52,27,38,10,25,78,75,66,60,58,80,29,5,2,76,65,15,45,1,88,77,54,51,46,24,33,50
9,5,62,21,24,12,45,71,87,77,82,49,89,11,83,14,19,29,16,54,34,69,25,4,41,86,64,28,44,90,47,81,22,80,7,66,79,56,59,39,31,3,1,75,84,13,23,58,55,32,88,26,51,15,37,27,63,2,42,60,48,8,70,18,43,76,6,38,72,53,74,67,68,40,36,85,52,50,10,78,46,35,65,17,73,30,61,20,57,33
75,89,81,7,44,6,34,73,57,79,33,25,86,20,28,38,17,53,18,2,88,50,77,16,10,48,65,69,22,68,74,72,5,46,21,37,71,12,51,45,26,41,82,70,4,39,67,13,36,59,35,27,56,29,9,24,84,80,15,40,1,85,60,63,66,49,62,47,23,42,54,87,61,19,43,58,78,64,52,83,8,55,90,14,3,11,30,31,76,32
45,90,27,52,10,38,8,26,66,11,1,58,71,13,44,37,72,20,24,17,53,56,31,32,55,40,28,43,68,48,74,5,33,84,14,34,30,50,77,70,61,79,39,87,19,29,18,3,64,42,41,57,85,15,69,36,82,83,2,75,22,62,12,7,63,35,86,49,6,47,60,78,4,59,73,80,54,65,23,88,81,51,9,25,46,76,16,67,21,89
90,84,88,22,28,66,46,35,4,1,75,71,58,65,50,21,51,26,85,27,81,45,37,53,5,63,44,15,39,47,32,3,79,73,70,25,67,24,13,38,59,60,12,33,11,49,87,68,56,76,64,69,17,30,23,29,6,82,7,8,9,54,72,42,78,80,10,19,18,14,74,43,20,62,41,55,52,36,48,61,89,86,31,57,34,40,2,83,77,16
15,59,44,25,45,85,51,9,67,73,30,77,86,75,88,71,19,16,52,46,23,84,7,13,72,61,21,56,69,20,14,63,64,55,17,47,41,36,49,34,1,58,57,37,83,5,74,22,68,27,53,81,87,4,38,50,33,82,10,89,12,24,43,42,32,26,31,90,80,2,70,29,78,8,40,48,11,35,60,28,76,79,18,6,62,39,3,65,66,54
81,51,24,90,14,9,58,53,6,72,70,8,16,65,75,57,59,11,12,4,42,64,46,62,68,52,1,54,15,20,18,55,66,63,69,13,44,2,30,33,29,76,48,74,41,45,47,19,86,34,27,77,71,31,23,26,83,37,88,80,10,79,73,22,7,50,25,21,3,38,85,67,36,89,78,28,60,43,61,17,56,40,5,84,35,82,49,87,32,39
17,76,67,27,32,73,26,52,71,30,70,31,68,3,75,87,66,57,37,24,80,50,9,36,2,35,51,58,20,23,4,63,12,13,56,6,11,18,85,1,69,77,33,61,21,19,10,55,62,29,79,43,64,86,25,40,81,16,54,45,65,84,46,15,14,8,38,59,83,28,60,78,90,53,47,7,42,44,72,5,41,49,34,82,39,88,89,48,74,22
8,4,54,42,41,62,25,51,11,67,40,17,6,53,74,24,56,27,77,87,20,68,75,13,79,43,61,30,80,71,7,52,72,35,23,69,84,90,38,33,76,44,32,1,46,55,18,2,78,82,10,60,22,26,88,15,12,85,50,16,48,83,5,49,39,86,63,81,66,3,73,65,64,37,45,58,9,28,14,36,29,70,34,59,31,47,21,57,19,89
23,18,28,22,69,29,38,53,32,13,47,21,63,77,8,67,70,40,25,90,59,39,76,35,12,83,17,37,27,51,31,6,82,80,79,5,1,14,60,88,71,74,75,4,81,43,2,57,9,11,56,68,87,45,44,64,58,36,52,86,3,41,16,33,84,61,50,49,30,7,10,65,19,34,73,48,85,46,20,15,72,66,24,78,54,62,55,42,26,89
3,60,79,2,10,56,45,57,36,58,23,39,68,25,20,38,8,59,12,85,49,22,6,43,50,72,61,14,9,13,35,62,26,73,52,46,18,54,37,65,83,32,42,84,87,21,69,27,7,16,63,51,66,30,15,17,82,55,76,5,40,11,80,78,71,29,4,75,47,19,70,53,67,86,28,1,33,34,24,81,48,74,31,88,89,64,41,90,77,44
81,55,24,11,6,54,82,53,26,41,20,1,44,18,45,36,66,39,52,3,76,14,90,38,10,84,4,62,47,75,86,32,63,71,23,50,7,72,70,83,21,89,31,58,19,17,74,67,80,37,27,29,28,46,5,56,34,85,65,59,78,40,61,64,13,8,35,79,48,77,15,73,43,2,57,69,87,33,30,42,9,68,88,25,22,16,49,12,60,51
9,15,30,18,8,42,69,68,66,52,14,34,86,59,74,43,70,25,72,46,10,61,55,57,85,28,64,19,63,32,26,50,56,77,29,54,4,3,83,79,7,76,49,21,27,84,2,22,5,35,82,23,12,38,90,51,87,45,39,81,37,88,89,31,65,73,71,58,33,44,60,11,67,40,62,13,80,53,47,75,20,78,17,36,1,48,6,41,16,24
16,74,13,55,9,38,30,40,47,17,59,19,60,70,37,36,52,32,6,71,75,84,34,78,3,87,50,82,24,39,46,8,81,5,68,23,73,28,61,69,62,25,54,64,21,11,29,1,76,42,90,79,85,12,56,48,86,83,35,57,31,33,44,26,77,49,66,7,88,14,4,41,10,45,72,15,18,58,53,80,43,27,22,51,89,20,2,63,67,65
5,23,9,84,82,55,21,87,18,58,36,7,72,13,37,54,4,12,60,3,89,67,8,68,11,80,56,10,64,78,14,41,6,47,49,32,15,59,1,79,20,16,2,53,85,90,42,24,88,86,31,71,35,50,25,22,34,65,62,27,76,40,19,73,17,75,28,26,57,45,44,39,51,61,69,29,77,43,33,30,74,38,52,63,66,46,81,83,48,70
12,73,62,43,53,32,19,10,42,27,21,13,74,47,58,67,40,5,55,36,41,61,59,82,6,2,80,11,86,87,83,8,29,33,49,1,65,70,79,81,72,9,30,69,75,15,23,38,22,34,25,51,39,7,44,90,54,37,57,48,24,63,35,16,17,26,66,85,88,4,89,84,68,60,46,14,78,3,77,56,52,50,18,45,31,71,64,76,20,28
3,12,53,1,66,76,23,40,9,38,20,56,43,88,65,29,17,57,90,69,48,15,52,49,4,78,59,46,2,13,85,79,32,72,7,71,36,58,47,68,55,83,87,35,62,73,21,5,28,39,70,24,80,60,51,84,86,6,14,11,27,18,31,54,50,10,37,26,74,19,34,30,25,63,45,77,41,44,64,42,8,16,75,89,67,22,81,82,61,33
1,11,14,57,67,56,87,53,26,66,7,23,85,82,29,59,25,18,8,31,75,49,34,88,61,89,84,9,40,37,76,60,83,19,54,39,73,15,51,6,42,72,45,46,21,30,12,81,68,16,4,69,65,47,48,33,86,52,58,20,64,22,44,3,5,24,79,38,43,62,32,55,28,35,71,13,78,10,17,27,41,80,90,74,63,77,2,70,36,50
79,2,27,84,90,53,69,55,59,83,77,36,10,20,12,82,65,89,35,32,30,29,33,43,45,23,74,7,34,25,9,48,22,37,6,3,54,76,70,15,14,63,16,62,64,39,38,81,52,75,56,87,66,5,24,18,86,17,57,1,8,50,49,51,4,21,41,58,67,28,71,26,88,47,19,72,46,61,73,40,13,44,80,42,11,85,78,68,60,31
2,66,89,77,8,28,86,62,74,20,16,12,44,58,60,39,53,68,57,73,27,50,80,43,71,7,61,48,38,83,90,33,19,59,72,41,31,9,78,70,14,84,79,52,13,22,37,88,34,23,5,85,4,18,64,29,40,54,15,17,11,6,69,25,3,26,21,81,51,56,45,67,55,30,82,65,24,35,75,32,36,42,47,87,10,1,46,76,63,49
47,74,88,2,22,27,57,38,59,66,5,69,23,24,60,19,64,3,86,14,85,82,15,83,67,61,58,16,51,6,35,52,70,28,76,12,25,32,1,50,45,80,4,13,55,54,7,33,20,77,11,39,10,26,36,56,29,68,73,41,53,79,17,46,78,31,30,44,89,9,49,42,34,37,62,63,43,90,21,87,65,48,72,84,75,8,71,81,40,18
48,25,78,77,42,74,34,54,37,2,7,52,66,51,49,47,50,33,89,26,79,41,46,70,4,45,56,44,16,62,21,88,29,53,65,61,31,20,3,75,58,63,64,6,43,39,8,81,5,83,38,73,69,9,27,84,11,28,40,19,76,36,86,35,72,23,10,32,57,80,22,90,12,87,68,67,71,85,17,1,82,59,14,15,13,60,24,55,18,30
18,59,41,13,15,81,46,35,37,52,3,30,48,1,83,70,66,17,80,8,26,40,51,22,79,77,20,5,73,68,19,86,16,47,64,62,14,56,34,23,74,25,38,58,33,29,88,65,89,90,45,71,11,49,43,82,85,78,28,21,6,69,39,72,4,24,75,36,67,27,7,44,2,87,76,61,57,63,10,55,12,53,60,32,31,84,9,54,50,42
43,16,12,57,90,30,18,76,87,4,40,35,2,24,13,60,54,75,52,27,34,29,8,70,22,3,32,23,7,14,85,77,48,56,47,88,31,11,38,68,73,17,39,58,28,45,1,69,71,74,89,36,5,78,6,41,79,50,19,62,83,42,72,86,51,10,64,44,66,33,59,26,46,15,82,25,81,63,84,80,37,21,53,61,9,67,20,49,65,55
39,30,38,75,35,65,19,47,14,85,46,51,12,74,82,81,77,48,88,33,36,67,52,17,40,72,63,64,50,18,37,83,84,25,13,1,23,2,11,71,60,90,6,34,41,29,53,89,21,56,54,27,7,15,61,31,57,55,44,22,87,43,5,49,80,86,69,16,76,66,62,20,42,28,68,26,45,78,73,8,58,70,24,59,10,32,3,79,9,4
26,73,80,25,53,83,29,77,11,6,52,3,42,15,71,10,54,8,40,16,24,33,1,2,79,78,28,4,81,85,49,51,38,20,5,55,50,74,19,62,47,58,39,12,70,76,67,46,68,61,44,45,60,65,82,17,36,89,75,31,86,32,37,66,56,72,34,23,13,22,87,64,90,14,48,30,9,63,41,43,21,69,27,7,57,18,88,35,59,84
8,25,45,75,84,36,10,58,87,65,71,78,9,61,72,55,81,79,86,22,82,60,34,21,47,70,33,37,38,2,48,31,12,43,5,6,28,64,85,26,18,17,41,88,29,27,3,62,50,63,7,19,52,66,49,80,35,74,42,90,77,39,14,67,69,20,76,30,68,53,32,23,83,89,46,51,4,57,73,40,24,44,16,56,15,1,59,11,54,13
1,13,50,5,41,20,2,28,18,77,24,68,52,36,81,70,7,83,82,6,87,86,56,32,78,63,9,62,16,10,42,74,17,23,73,54,27,15,80,72,11,48,84,25,38,60,90,44,89,71,61,79,12,55,66,64,85,58,14,3,8,76,39,29,46,51,35,75,49,47,67,53,19,34,26,33,22,31,59,88,40,30,21,69,4,57,43,37,65,45
77,82,32,73,12,69,54,64,40,90,44,74,16,47,31,85,79,50,7,25,57,8,65,87,37,43,78,2,19,41,46,35,3,63,89,24,53,13,9,52,75,61,60,58,81,33,39,76,88,1,38,26,48,56,29,80,34,27,70,10,6,14,67,4,71,5,17,68,42,23,66,84,59,36,11,72,55,22,51,86,45,30,49,20,28,83,62,15,18,21
63,65,4,39,51,16,25,69,12,13,90,43,40,83,32,89,1,6,67,26,62,75,21,84,42,87,47,19,2,70,27,53,46,68,24,64,38,56,29,71,17,55,35,31,49,9,74,14,11,3,33,86,36,18,41,30,80,54,8,45,15,81,72,23,61,77,34,79,85,7,58,73,44,37,57,28,60,88,82,76,52,20,50,59,10,78,48,5,66,22
48,74,72,67,88,5,9,36,77,45,44,2,11,60,32,42,35,75,10,71,4,16,66,70,73,14,43,37,7,69,81,80,30,68,54,87,18,8,1,22,23,27,82,76,57,33,28,38,17,41,55,47,3,90,65,58,6,83,39,79,20,85,53,24,15,56,52,63,51,50,21,26,89,12,78,13,49,62,19,61,46,84,40,64,86,25,34,31,59,29
88,5,40,38,73,51,84,41,67,58,9,44,81,54,27,16,59,1,6,34,30,32,10,29,82,72,20,22,65,13,64,26,74,61,66,17,50,28,42,45,21,77,37,47,53,78,2,79,87,19,43,8,4,83,3,48,46,12,69,75,36,31,90,62,80,52,39,55,57,85,68,35,23,71,15,63,86,25,33,70,60,18,24,76,89,49,11,56,7,14
48,71,2,51,9,83,1,87,38,6,85,14,69,45,89,70,50,65,27,26,66,43,74,59,31,35,36,75,76,52,63,5,68,73,19,15,64,81,21,58,39,53,56,57,10,60,8,77,46,28,17,11,79,12,32,41,29,40,90,67,22,82,86,24,13,88,3,55,30,7,34,18,49,84,62,80,20,42,44,47,33,78,4,23,37,72,54,61,16,25
