100

44,20,87,27,100,50,4,99,32,15,81,18,8,21,13,2,1,83,60,82,47,79,26,65,93,70,12,25,56,19,90,88,61,92,30,76,52,78,67,95,89,3,96,98,38,35,59,23,17,57,36,73,85,7,22,16,75,58,41,55,62,9,42,66,49,86,10,80,5,74,31,51,63,33,45,29,43,54,6,94,24,53,39,72,97,71,69,91,11,37,34,40,28,77,68,64,84,48,46,14
98,10,64,69,52,42,29,82,97,94,33,57,86,2,51,87,12,58,46,21,37,67,44,27,59,49,11,76,24,45,80,56,16,89,15,25,95,38,41,50,72,32,19,63,55,65,26,22,90,77,23,100,31,85,88,8,91,17,99,39,43,62,18,20,96,1,78,73,9,74,34,4,68,83,66,48,28,60,6,14,40,81,79,61,71,92,70,5,47,35,7,13,3,84,54,75,36,53,30,93
7,52,47,39,12,41,5,19,10,62,38,28,27,76,9,23,83,42,25,88,91,3,81,6,4,51,29,61,65,1,89,33,11,31,40,58,59,21,22,79,96,75,93,48,2,78,98,74,77,56,86,94,66,50,35,45,53,36,55,49,30,90,37,99,8,44,18,85,15,92,71,97,72,54,17,73,60,87,32,82,100,26,63,68,13,80,69,20,95,43,67,14,16,84,64,70,24,57,46,34
70,8,58,11,30,19,81,94,3,43,10,37,89,23,56,35,63,74,44,85,99,39,46,32,87,29,4,68,93,73,57,38,16,77,1,13,31,64,34,98,27,91,47,12,5,92,79,15,21,51,7,17,80,20,62,72,55,59,45,33,100,97,2,36,69,48,90,82,61,25,52,83,6,14,76,66,67,53,50,49,78,42,41,9,75,84,86,22,54,18,95,71,40,65,24,60,96,28,26,88
75,87,9,7,64,20,2,25,95,36,44,70,12,46,61,74,39,85,8,59,77,93,1,34,45,52,29,96,99,79,90,97,100,26,16,38,6,14,11,3,43,62,23,83,47,55,28,94,17,80,32,63,71,65,18,68,84,13,24,82,72,91,48,4,53,86,10,50,42,58,76,31,19,49,60,21,40,89,41,5,33,57,22,81,54,56,88,78,69,30,35,67,51,98,92,66,73,15,37,27
56,67,85,76,1,62,86,36,49,74,96,9,63,79,2,69,7,53,28,29,100,97,34,4,13,41,37,95,16,17,71,94,45,43,3,65,31,11,40,12,50,75,47,38,84,92,10,15,20,6,82,57,91,44,32,78,64,77,88,24,83,5,42,30,19,52,55,22,27,21,46,14,18,25,26,60,87,8,98,54,73,70,35,72,90,51,99,93,48,81,68,80,58,23,33,66,39,61,89,59
92,62,90,57,3,22,70,11,72,26,67,15,95,85,42,79,27,32,56,74,100,87,86,55,83,14,51,93,33,54,58,40,66,75,60,50,97,39,94,19,29,65,43,47,23,88,24,99,4,89,1,49,77,16,17,13,96,6,41,5,31,78,52,8,36,76,59,69,7,28,44,12,73,9,25,21,48,10,64,71,80,68,37,81,2,46,18,91,45,82,20,30,63,34,38,84,61,53,35,98
18,4,13,46,63,85,80,77,52,16,88,51,41,56,75,87,28,33,32,76,72,39,100,86,42,14,93,20,27,70,60,45,83,15,10,98,73,67,89,74,69,26,44,35,12,61,64,38,3,22,84,36,7,2,62,91,17,53,71,78,40,1,19,57,9,21,96,50,92,23,95,54,94,58,5,31,6,29,99,66,68,8,34,48,55,11,90,81,43,47,49,97,25,30,24,65,82,37,79,59
72,50,18,7,2,37,48,54,66,89,71,26,87,99,28,69,39,57,40,27,83,6,85,16,49,56,84,21,38,9,52,51,93,90,13,68,78,65,44,67,10,24,1,46,19,53,92,86,15,76,42,25,36,47,35,59,81,61,45,14,94,100,41,8,82,33,79,77,17,29,32,20,97,5,95,98,23,30,12,74,63,96,3,62,31,75,58,43,73,80,91,70,55,22,88,11,34,64,60,4
29,58,95,88,21,59,89,84,16,31,17,75,43,37,49,99,100,64,54,94,63,27,1,26,35,65,23,57,38,22,47,56,39,19,85,61,13,6,62,80,48,87,51,45,92,68,12,33,7,24,55,34,5,83,4,8,2,20,78,77,79,96,53,52,81,76,18,15,97,44,32,91,69,25,73,60,66,10,28,86,3,70,36,71,14,50,9,42,98,72,90,46,11,74,40,93,82,41,67,30
53,50,36,62,78,88,24,18,19,34,96,66,99,65,79,20,30,86,98,44,92,55,28,100,60,13,16,41,82,11,56,97,84,45,6,57,22,46,61,40,15,37,21,27,93,87,4,35,9,91,67,33,42,2,72,48,89,43,59,54,77,81,75,3,68,76,26,70,69,39,17,95,90,10,94,85,71,52,14,63,83,7,25,49,31,51,38,80,29,8,73,5,23,58,47,12,32,64,1,74
33,14,54,56,36,99,70,87,66,47,59,8,16,62,40,32,78,100,52,37,73,72,35,94,48,63,38,49,53,55,50,15,79,22,97,77,10,39,81,86,25,42,91,83,64,98,5,89,74,28,6,80,95,67,31,76,96,51,85,18,19,7,29,17,11,9,88,12,26,68,90,65,43,69,57,46,13,60,92,93,34,20,71,41,75,82,61,27,84,23,21,1,24,3,45,2,44,30,4,58
19,6,76,31,48,93,2,30,79,7,12,65,61,21,68,32,49,83,53,51,81,43,24,13,27,97,67,56,57,45,71,14,86,82,88,91,29,99,38,63,92,1,10,78,34,46,58,84,47,25,90,73,75,77,26,37,59,74,70,23,66,5,35,41,100,15,96,20,39,55,8,94,98,52,64,72,11,85,33,87,89,62,42,69,18,54,3,40,22,16,95,17,50,60,80,9,44,36,4,28
24,36,29,5,76,80,26,90,83,54,59,68,66,89,70,100,51,50,20,22,62,44,41,92,46,85,79,14,16,9,43,64,25,72,47,6,4,8,98,93,73,12,60,91,34,52,57,28,69,82,84,23,3,94,96,99,56,86,88,48,55,38,95,77,45,35,58,71,17,53,31,2,27,75,87,39,18,78,42,33,81,19,37,15,11,7,97,30,49,1,67,10,63,65,74,61,21,40,32,13
17,82,23,22,49,53,86,13,28,21,80,42,83,100,56,37,14,55,6,76,15,59,32,8,52,5,46,34,54,58,12,29,2,39,30,33,60,73,31,90,77,51,92,70,63,91,43,11,79,74,62,95,27,9,40,48,88,38,81,61,98,94,19,96,71,35,20,68,84,50,97,25,85,41,78,72,67,1,24,4,7,64,57,66,18,26,3,87,93,45,47,99,75,10,36,65,89,44,69,16
96,33,9,72,41,22,32,48,81,69,10,37,65,40,17,98,94,87,60,61,73,52,38,43,100,62,23,7,2,34,92,51,50,31,49,63,75,36,67,89,24,42,78,11,86,27,83,45,6,20,12,76,29,77,3,74,68,90,66,93,71,35,53,14,13,82,85,47,54,5,99,79,16,59,84,56,80,21,28,26,15,58,30,18,1,88,4,46,95,70,57,97,64,19,44,55,25,91,8,39
88,17,53,6,55,59,81,70,85,82,19,89,63,38,96,84,76,67,57,72,69,41,90,11,52,14,100,7,16,61,13,18,62,95,47,73,29,21,2,87,25,99,86,79,27,43,5,20,1,34,75,22,71,4,60,97,68,46,48,45,44,24,9,74,33,50,56,64,80,66,93,15,10,36,31,78,49,77,51,94,39,35,32,91,26,37,83,65,8,54,28,58,92,40,23,3,30,12,98,42
59,33,60,49,25,71,38,86,91,61,21,75,45,46,32,7,44,26,37,47,41,28,20,6,51,31,62,50,88,18,4,77,54,100,27,98,56,99,2,16,1,81,10,74,95,30,57,85,24,82,67,40,12,42,35,53,76,15,22,34,78,43,79,96,39,70,14,8,84,83,94,92,63,23,55,93,29,87,11,97,80,36,66,69,9,5,90,64,3,52,72,89,58,73,48,19,65,17,13,68
97,89,40,22,19,79,10,72,100,74,94,80,25,33,76,75,71,59,47,36,44,93,46,51,57,17,95,37,39,98,30,70,23,42,20,3,4,1,92,85,66,64,43,67,60,11,81,55,90,50,18,38,77,34,65,91,96,29,83,7,87,8,84,68,14,16,88,45,63,15,24,54,27,32,28,9,53,82,21,35,62,58,2,61,69,41,6,86,31,5,13,26,99,52,78,73,12,56,48,49
15,61,12,46,72,59,52,37,60,22,30,33,28,86,23,29,57,84,43,89,96,70,56,64,8,97,32,79,16,17,94,92,20,25,87,53,66,14,69,6,2,68,67,38,93,91,90,78,77,5,26,76,21,50,85,24,98,42,100,88,55,9,39,44,49,62,81,83,31,45,95,54,75,71,65,74,3,11,13,40,82,7,34,51,48,1,58,19,36,10,18,41,4,47,63,99,35,73,80,27
48,52,54,87,25,4,40,59,46,84,27,100,64,31,95,24,76,98,22,62,45,88,75,35,86,26,1,43,36,89,53,51,58,47,20,33,61,42,39,11,91,97,7,65,57,18,67,12,14,99,60,50,34,71,55,28,44,90,38,15,3,9,79,63,70,85,73,83,77,23,13,69,16,8,29,74,17,30,92,78,10,96,2,93,21,81,72,49,37,94,82,5,6,66,19,68,56,41,80,32
94,96,30,14,24,84,92,91,5,43,17,2,83,55,57,16,85,90,40,54,42,89,31,37,61,48,27,41,25,47,67,88,77,38,32,65,36,18,80,7,9,23,49,69,12,20,99,4,51,76,75,64,26,71,11,28,56,6,44,45,70,81,68,33,98,93,13,79,74,35,62,97,29,10,66,95,19,87,50,59,53,34,1,46,22,78,58,15,73,8,3,100,82,60,39,63,86,52,72,21
50,86,52,68,56,75,23,80,24,43,47,40,91,100,92,48,18,95,33,71,2,65,99,42,11,19,51,54,35,96,37,1,74,6,84,16,26,14,27,78,55,49,94,79,9,67,29,97,77,8,64,7,62,73,13,61,81,21,90,34,87,22,58,89,17,53,82,66,45,46,88,83,3,76,63,93,31,70,5,38,44,32,30,10,15,20,60,28,69,4,72,12,98,57,85,25,36,41,39,59
23,39,29,31,18,16,87,80,88,95,27,86,12,11,33,42,51,94,99,89,37,28,93,54,21,71,46,5,48,49,7,61,68,63,67,62,26,25,34,47,1,22,90,45,36,17,44,60,4,14,91,96,2,70,64,32,74,6,77,8,92,30,100,9,40,19,97,83,76,58,50,57,59,20,56,55,66,13,24,38,98,79,78,75,52,69,73,85,81,84,53,10,35,65,72,3,82,15,43,41
75,69,87,34,63,84,95,32,30,56,15,85,74,19,41,7,11,91,80,70,62,67,39,1,73,86,13,99,36,45,23,66,42,76,35,93,28,6,20,31,55,14,24,51,57,48,8,72,94,44,3,25,27,9,43,60,26,81,5,88,79,89,46,53,97,52,40,16,50,92,65,17,61,29,82,77,98,2,78,49,38,4,47,58,68,37,83,100,12,18,33,21,22,59,54,64,10,71,96,90
21,64,31,98,33,11,82,48,38,77,79,28,10,90,41,4,93,53,13,89,18,85,88,26,75,66,42,72,2,95,6,36,100,50,83,86,14,23,40,24,17,54,29,71,61,9,3,60,56,55,8,12,97,78,19,99,27,62,46,91,44,57,58,94,76,47,39,68,74,5,25,15,22,67,30,73,16,32,96,49,34,51,80,65,43,81,69,7,92,35,20,87,45,37,1,70,63,84,59,52
8,100,1,78,51,92,59,62,83,41,68,42,93,9,17,50,67,37,15,25,18,95,6,10,98,72,43,45,87,89,74,16,34,63,90,94,80,39,64,82,71,11,46,55,7,79,47,38,88,96,99,76,32,65,30,31,61,21,27,33,5,73,84,77,40,48,29,56,86,52,44,4,35,2,3,85,22,81,49,97,75,12,23,19,24,14,20,13,54,57,36,91,66,60,53,69,28,70,26,58
8,12,56,17,93,3,6,28,75,59,94,22,27,33,90,14,48,73,62,18,68,38,15,21,80,16,86,89,57,1,79,45,13,63,54,96,72,100,11,40,95,43,66,84,20,32,10,41,52,74,99,30,42,47,49,23,2,44,91,53,98,97,36,70,35,61,51,58,39,88,78,4,77,87,50,7,82,26,60,5,9,37,25,92,65,31,64,19,76,83,55,24,71,67,69,81,85,46,34,29
24,16,73,99,1,38,7,20,35,28,68,30,23,92,67,94,18,55,47,26,44,54,9,45,32,37,40,41,64,97,57,51,96,82,80,52,72,56,21,59,62,100,5,6,84,74,83,78,77,89,10,81,75,86,33,46,27,39,13,87,22,98,36,95,11,65,93,48,69,14,71,50,42,15,90,4,43,76,8,31,19,66,3,49,79,25,29,91,63,17,60,34,70,85,58,2,12,88,53,61
89,36,52,70,74,92,40,68,21,39,66,5,90,100,42,65,77,84,16,85,18,81,17,35,45,56,53,7,51,25,54,58,33,80,57,73,38,94,29,83,75,91,55,10,22,11,20,62,41,87,1,6,82,15,63,61,27,44,88,72,95,86,97,14,43,99,59,60,69,34,13,8,4,31,26,19,93,32,96,71,24,50,79,23,28,30,47,76,64,46,12,98,49,37,78,2,48,9,67,3
63,25,11,30,69,62,15,58,86,73,95,74,68,60,19,99,31,36,32,49,23,26,97,21,33,6,75,47,78,16,51,66,59,28,89,61,13,84,41,70,44,55,88,37,100,91,39,96,81,80,38,83,1,56,77,17,64,12,94,93,71,42,10,46,35,7,5,82,52,24,34,98,14,53,2,20,27,92,48,79,67,4,29,50,87,9,76,18,72,85,22,8,90,3,65,57,40,54,43,45

57,18,83,68,89,50,72,16,11,82,35,74,54,37,79,67,8,30,77,78,75,36,86,21,9,25,23,65,45,55,42,93,47,26,39,31,7,88,85,20,27,91,62,28,61,1,24,64,94,96,73,81,71,29,87,43,13,98,63,12,22,34,48,49,10,19,4,46,41,52,2,59,32,40,99,90,70,76,92,80,44,38,53,56,60,6,14,15,51,33,84,97,58,3,17,95,100,5,66,69
72,41,58,38,82,86,29,87,50,56,68,16,8,78,40,96,36,57,22,67,28,17,94,91,13,62,34,55,21,99,85,6,20,1,88,45,77,83,93,51,69,15,33,49,97,32,60,63,47,23,12,42,39,4,5,80,10,76,95,73,61,2,48,53,3,98,65,31,52,75,66,74,64,35,7,9,19,70,30,46,11,43,24,25,18,79,84,14,44,89,37,71,26,92,54,90,81,27,59,100
18,13,98,70,51,54,85,4,58,77,53,82,14,91,90,41,69,62,64,83,31,67,87,2,33,93,30,32,65,86,60,95,84,81,24,80,44,76,21,15,22,35,89,23,1,43,38,47,61,17,46,6,29,57,63,94,27,88,50,36,49,20,72,16,19,48,56,39,42,28,37,73,92,55,9,59,8,10,52,5,34,45,66,68,74,79,12,25,99,40,71,7,11,26,100,96,75,78,3,97
2,89,50,53,62,47,70,12,11,82,72,16,32,61,63,79,90,20,65,8,35,86,67,94,83,93,13,33,80,78,22,41,74,36,4,34,19,85,73,5,77,1,55,71,57,69,92,100,87,52,21,58,88,44,10,29,46,81,17,14,25,7,95,98,64,54,59,96,51,18,24,42,3,28,84,91,40,66,97,68,9,23,43,56,49,48,45,60,76,75,38,99,31,30,27,37,26,15,6,39
66,59,90,8,94,13,86,72,36,40,31,89,27,5,16,11,74,80,22,15,23,58,26,51,61,77,35,37,3,12,9,82,99,18,56,69,81,21,84,30,20,46,53,52,54,44,60,85,64,92,68,19,7,96,88,97,79,76,62,45,4,93,73,32,28,95,14,39,2,6,100,10,33,29,41,98,70,55,1,17,43,48,87,83,91,47,38,50,63,25,42,75,57,24,65,49,71,34,78,67
77,8,21,39,64,81,17,1,54,59,69,93,10,9,24,36,5,62,100,18,40,94,19,83,82,43,89,96,73,29,15,92,78,65,76,4,60,22,99,30,44,13,28,33,85,23,31,35,11,67,61,51,98,20,6,71,2,75,68,42,55,25,41,86,27,87,80,12,14,7,49,47,95,90,84,3,72,52,46,37,56,50,32,91,53,66,74,45,16,88,58,79,26,70,57,38,48,97,34,63
90,18,28,97,65,42,27,75,19,98,53,11,72,69,73,20,89,82,52,70,30,47,91,2,79,93,57,23,48,16,83,84,33,87,71,32,43,88,100,14,46,78,56,50,21,68,86,29,64,74,15,41,77,45,44,7,81,17,4,25,62,3,67,8,99,51,12,37,49,96,76,59,80,24,92,38,34,9,1,58,13,63,85,54,31,60,61,36,6,22,10,5,39,35,26,40,94,55,95,66
57,16,64,84,92,65,39,72,83,80,19,69,58,61,66,3,85,87,14,30,27,81,47,82,98,9,43,34,7,79,6,71,26,52,17,40,1,25,12,29,42,75,95,99,11,24,13,63,60,22,73,59,70,54,74,2,97,41,15,4,45,5,31,100,89,28,32,62,78,46,56,55,76,20,37,36,53,23,10,33,86,67,44,88,8,51,94,96,91,21,48,38,35,50,77,68,93,90,18,49
27,20,95,11,50,5,70,59,52,92,83,97,45,71,67,9,13,26,68,57,16,91,36,93,100,2,94,21,44,55,86,96,37,38,49,15,77,81,18,6,30,35,39,80,1,54,85,22,7,90,79,74,87,3,72,61,19,8,46,14,17,10,56,51,65,58,76,73,89,42,64,60,88,78,31,25,99,98,33,63,40,29,4,47,41,62,69,66,75,53,43,12,32,84,48,23,34,82,28,24
89,80,51,57,54,95,86,41,90,14,52,67,25,9,40,81,23,53,83,6,20,32,59,46,75,60,37,28,63,42,39,71,34,91,49,21,47,66,58,50,56,36,92,82,98,3,84,10,15,26,78,55,100,44,35,94,65,99,96,31,22,17,5,33,88,38,97,12,8,70,4,79,74,73,72,7,27,61,77,43,45,19,64,24,76,13,85,2,30,48,87,68,69,93,1,18,62,16,11,29
26,47,86,82,75,79,7,98,67,3,34,48,44,19,52,78,30,32,40,91,20,8,94,4,59,29,71,74,64,68,46,21,56,11,63,95,28,50,66,2,88,39,17,38,96,16,77,36,12,41,14,33,93,81,99,73,42,72,1,53,60,54,65,84,62,25,13,83,61,24,55,18,89,49,69,22,43,35,80,5,58,76,37,51,100,92,90,27,23,9,57,85,15,87,70,31,97,45,10,6
69,6,15,23,1,36,96,84,14,59,29,5,43,60,93,62,34,92,97,95,99,39,75,25,37,40,71,48,74,77,76,50,51,88,33,63,12,45,28,46,52,11,94,35,78,81,64,27,82,16,70,83,85,49,26,53,79,10,98,44,54,7,22,67,90,80,38,55,58,20,21,42,66,8,19,65,100,2,32,24,91,30,61,41,17,87,4,57,31,56,89,47,3,18,73,72,13,68,9,86
8,72,48,96,29,5,33,15,47,25,43,94,89,67,10,88,68,92,83,26,20,28,62,79,54,66,65,49,41,9,4,82,2,6,39,46,57,56,81,75,85,45,11,58,69,22,91,100,64,34,38,52,14,17,35,93,19,37,90,71,55,40,99,3,70,86,51,95,13,24,27,77,42,98,32,7,16,78,36,87,74,53,61,76,59,21,1,44,30,63,18,97,73,23,80,12,84,31,60,50
19,37,83,9,73,17,32,87,10,78,46,67,94,88,57,26,68,99,49,59,62,20,23,86,45,54,64,53,70,80,75,61,33,5,48,90,55,96,29,30,36,12,31,72,98,82,22,8,2,69,43,66,74,77,11,65,28,47,18,3,35,79,15,91,1,93,16,52,39,95,84,34,44,42,27,24,21,51,40,13,60,50,25,58,6,4,92,38,41,81,85,89,71,100,76,7,63,14,97,56
76,87,52,79,42,24,57,44,51,27,25,8,30,45,36,73,4,46,7,22,14,98,29,77,35,64,49,60,97,92,16,23,38,78,99,32,83,5,66,13,12,6,3,41,53,1,26,90,94,34,10,89,40,85,48,67,95,15,61,55,56,72,75,54,88,28,17,11,82,84,70,71,74,2,63,18,21,86,31,80,19,81,47,39,37,68,58,9,59,69,91,62,65,96,43,100,50,93,33,20
63,6,66,50,55,5,71,75,26,8,39,1,99,74,35,65,54,44,76,87,23,34,33,24,57,62,93,72,85,81,2,97,28,80,95,21,30,89,53,29,70,69,18,12,19,59,41,15,38,46,4,7,45,67,56,3,82,52,96,31,47,17,51,91,36,90,20,83,68,100,79,78,14,13,73,42,60,48,84,22,49,25,61,77,88,86,40,16,32,94,98,9,27,64,10,37,92,11,43,58
5,4,3,79,12,31,24,34,87,60,47,80,42,32,61,16,67,90,43,45,44,63,52,15,98,48,7,85,49,83,56,58,11,25,30,17,92,10,91,57,35,74,2,75,33,8,27,59,53,38,50,22,68,55,13,37,51,23,71,72,64,77,99,41,21,70,78,89,14,86,82,88,62,29,94,93,84,100,6,26,18,54,28,36,69,81,9,65,76,20,39,40,19,1,95,96,46,97,73,66
82,8,97,54,40,21,83,11,100,84,55,10,32,73,64,85,36,31,42,20,57,17,41,96,88,98,79,87,68,26,76,72,28,29,45,34,80,6,52,1,89,71,77,23,62,33,50,66,14,38,30,70,58,56,61,60,22,2,99,3,93,95,24,92,19,75,78,5,13,18,53,7,86,90,47,67,12,16,9,4,63,69,74,44,48,49,35,15,37,27,65,91,46,81,94,25,51,43,59,39
73,43,8,36,92,42,84,97,16,81,17,76,66,21,83,70,38,98,56,2,37,39,53,61,94,71,52,35,19,91,45,79,86,33,50,31,9,24,30,44,96,15,10,4,63,14,82,12,59,22,88,49,47,74,25,13,20,23,65,34,1,67,40,68,58,3,46,99,80,54,51,26,95,60,27,7,11,89,62,77,41,48,90,72,57,69,28,75,64,6,32,55,5,78,93,29,100,85,18,87
91,31,16,81,97,98,71,5,29,13,41,19,14,75,55,68,27,38,92,76,66,65,61,85,54,95,3,84,69,83,36,82,94,99,49,93,7,4,78,52,72,57,8,42,86,59,24,67,6,11,77,30,79,60,15,89,2,21,26,73,48,51,10,47,62,22,40,53,50,45,17,35,96,37,44,64,90,58,39,70,18,20,1,80,63,34,100,28,9,25,23,12,88,87,56,46,32,33,43,74
65,73,99,30,96,94,89,80,86,69,23,64,7,25,1,54,98,29,42,57,87,43,13,75,27,50,59,52,88,78,45,74,46,61,21,77,58,62,18,97,11,37,48,51,10,68,66,67,31,100,28,71,9,60,83,40,20,34,33,82,55,19,44,81,53,5,70,93,39,47,22,85,3,14,4,24,63,32,15,6,90,41,36,91,92,95,35,56,84,2,38,79,12,17,26,72,16,76,49,8
18,59,76,100,38,26,42,88,5,68,16,46,73,22,48,75,67,87,96,51,90,86,80,95,25,15,92,12,32,10,78,61,7,70,84,72,41,45,60,24,13,94,6,52,34,40,33,97,3,14,98,27,81,85,1,28,55,9,20,49,93,54,69,58,82,64,11,62,39,74,43,63,71,2,65,66,56,30,83,47,8,77,99,17,57,29,79,91,53,23,31,36,35,21,37,19,89,44,4,50
30,54,27,96,74,39,79,89,11,34,1,59,10,46,35,23,20,33,12,55,45,6,78,16,36,87,13,86,37,19,17,75,60,9,98,21,15,70,91,83,51,68,94,8,53,69,43,72,56,49,66,50,7,85,22,100,65,40,88,71,38,3,24,64,44,80,76,31,93,67,82,28,58,99,57,41,81,25,29,18,2,32,95,14,73,61,97,62,4,84,52,47,90,26,92,77,42,48,63,5
6,54,79,34,72,22,67,33,56,42,81,60,49,30,24,39,32,69,65,55,83,89,94,74,43,11,64,85,66,18,100,88,52,93,14,13,70,92,19,36,80,77,29,21,99,15,62,38,46,44,12,3,47,23,9,50,87,63,53,61,4,31,76,73,75,95,84,51,7,35,68,17,90,96,45,27,86,25,20,71,26,57,1,16,10,8,91,82,28,97,48,41,98,40,2,78,37,5,58,59
68,52,50,69,55,12,13,46,7,67,31,33,65,77,62,20,38,41,98,95,78,1,54,17,30,5,49,34,6,8,29,42,47,64,15,86,76,57,74,9,59,32,23,36,3,25,89,56,19,21,44,79,16,53,73,4,70,10,81,51,43,27,83,35,60,2,28,87,45,100,61,75,22,24,85,99,63,84,97,14,39,90,80,88,94,71,66,11,72,58,96,40,82,18,48,91,26,92,93,37
91,51,68,82,97,60,39,72,87,61,5,28,36,74,85,9,99,64,89,14,38,71,37,6,73,52,100,94,59,10,92,44,79,93,43,84,26,96,67,56,16,47,41,29,12,53,86,7,55,27,34,31,45,42,95,23,32,48,20,50,70,4,63,77,65,90,54,81,88,11,49,35,22,3,78,1,15,75,25,2,40,76,21,69,62,58,46,66,8,57,13,18,19,83,17,80,30,33,24,98
34,20,95,3,79,21,5,78,48,38,67,4,53,100,72,87,70,32,17,7,57,11,98,28,29,61,81,58,82,71,97,83,6,15,85,18,10,63,22,92,91,42,26,23,86,73,54,51,25,59,43,39,84,94,14,12,30,77,19,49,56,9,46,66,8,80,47,64,41,35,16,2,89,36,44,96,74,52,40,13,68,33,75,24,93,69,50,60,45,76,88,37,99,1,31,62,55,27,65,90
91,7,1,64,66,46,67,96,23,95,21,84,42,94,32,68,79,3,14,82,76,74,24,62,22,100,11,58,50,78,57,69,17,65,51,89,20,60,28,97,44,56,18,35,29,41,86,48,92,19,71,88,8,2,59,37,54,43,16,40,49,27,81,39,85,63,87,75,31,73,99,33,6,72,34,25,26,47,38,36,77,5,61,30,90,10,45,55,4,9,93,83,13,12,80,70,53,52,15,98
80,55,14,38,1,84,26,27,62,6,18,17,29,23,78,30,81,47,93,73,83,75,11,44,79,96,37,25,34,4,86,3,36,100,32,16,19,57,39,69,77,61,98,90,8,71,65,49,31,50,33,35,60,99,10,58,42,67,97,63,54,12,52,59,89,76,91,94,46,68,13,53,9,64,66,85,5,40,92,87,41,45,48,72,21,74,20,51,15,88,22,2,28,43,24,95,56,82,7,70
38,96,11,78,70,61,66,30,51,97,48,53,89,50,1,56,80,12,75,19,99,31,25,77,32,74,95,64,13,65,27,15,41,69,84,36,2,39,37,54,34,4,29,73,60,86,94,43,58,3,14,24,90,35,47,6,85,83,63,5,9,82,8,23,17,7,81,52,16,67,46,71,20,55,18,92,59,21,44,49,100,79,87,26,93,98,28,22,91,42,57,33,62,45,10,68,76,40,72,88
29,10,18,52,97,47,51,83,32,12,95,28,75,38,35,14,6,69,3,31,33,68,90,15,11,58,76,60,92,1,19,36,37,8,40,89,86,70,25,53,99,34,41,21,7,13,22,57,50,45,9,61,17,100,96,49,63,85,26,71,2,65,91,78,59,4,64,67,30,93,24,42,88,79,48,62,16,82,27,66,23,72,56,55,43,46,5,74,44,54,81,84,80,87,94,39,73,98,77,20
86,22,39,14,36,98,69,27,32,56,48,20,47,96,88,30,63,100,95,41,64,99,97,10,52,7,61,2,77,42,91,29,31,38,6,23,24,13,25,66,11,46,79,83,57,59,40,71,50,3,55,74,85,62,87,89,44,80,35,8,34,54,94,68,37,53,51,73,4,82,15,58,49,76,12,78,19,70,45,43,1,60,81,9,33,92,65,90,5,84,67,18,26,75,17,21,72,16,28,93
79,5,27,94,70,18,4,20,67,39,29,40,50,74,56,28,32,80,87,62,99,51,85,63,42,21,86,14,54,100,22,77,71,13,46,17,43,59,88,49,37,95,38,64,33,69,90,23,12,53,78,93,9,7,73,44,19,75,65,30,66,45,83,24,98,92,76,60,25,58,47,91,11,3,82,84,6,2,97,26,41,35,16,81,1,68,55,52,15,34,57,8,61,89,31,48,72,96,10,36
66,77,39,13,73,100,20,86,78,22,43,12,99,41,14,74,19,70,75,60,1,6,35,34,38,52,30,45,29,8,49,61,5,9,51,82,83,15,81,32,62,21,46,57,56,53,88,33,71,92,89,95,97,26,58,76,90,28,54,55,18,37,10,64,40,91,23,2,25,31,93,87,96,44,17,94,63,48,69,67,68,47,72,59,50,16,85,80,7,84,98,42,3,65,4,24,11,36,79,27
67,78,44,79,42,46,64,97,34,25,28,43,93,66,38,12,30,84,82,45,56,88,20,100,68,2,59,7,49,4,95,36,90,69,99,54,23,39,10,24,8,35,51,76,1,29,48,21,18,70,37,65,13,17,75,74,58,40,60,63,14,22,83,71,41,87,27,19,80,98,9,77,53,15,92,32,47,81,96,6,94,16,72,11,5,50,31,57,3,26,91,52,85,55,73,86,89,61,62,33
8,5,97,61,28,62,31,47,17,55,25,16,38,21,10,11,59,9,43,26,7,84,4,76,13,19,23,44,34,90,54,14,68,72,40,65,30,89,35,88,18,51,81,15,64,71,100,52,37,77,41,66,79,83,39,53,75,80,49,74,36,24,42,48,50,82,57,91,22,56,32,45,29,99,95,85,60,94,6,2,46,63,12,87,92,69,86,93,96,20,98,33,58,3,1,78,27,67,73,70
53,56,16,26,39,44,79,90,57,30,84,40,70,72,34,5,83,21,48,100,41,77,13,20,27,2,32,47,74,85,99,76,4,17,38,67,91,61,29,49,95,86,23,37,55,92,96,10,60,88,58,81,78,7,14,89,68,75,1,31,42,3,66,73,36,59,24,19,64,45,97,6,12,18,98,43,51,54,9,69,22,93,35,46,80,65,62,52,33,15,94,82,87,25,28,8,63,11,50,71
70,61,3,95,93,91,21,63,65,80,11,82,29,85,14,97,59,83,60,73,22,23,5,81,72,39,10,2,50,76,16,9,46,44,27,74,33,18,34,99,37,54,48,8,69,96,71,42,78,38,19,86,88,20,94,24,68,77,1,79,13,25,40,12,100,32,4,62,84,90,53,52,57,30,17,92,41,58,75,7,45,31,28,56,66,87,43,98,89,49,55,6,26,51,35,15,36,47,64,67
