70

26,10,53,61,24,22,45,49,7,12,39,46,25,67,50,3,29,43,44,69,17,60,34,16,36,38,14,11,9,1,41,65,52,51,66,21,42,35,57,32,62,37,15,54,6,20,59,13,27,40,70,19,5,47,8,33,48,31,28,18,68,2,58,63,64,30,4,55,23,56
56,54,61,15,46,31,24,40,29,62,18,38,50,66,36,34,53,45,3,58,11,19,9,57,43,69,37,44,32,16,67,7,17,5,26,14,35,49,12,64,4,2,30,13,41,10,60,25,65,47,33,70,23,21,51,48,39,27,59,22,28,1,6,42,68,63,55,8,20,52
60,66,23,65,28,21,4,12,47,31,11,32,43,52,8,29,5,14,53,61,1,56,18,25,37,26,13,54,34,30,19,16,70,6,20,50,27,35,46,42,22,68,44,24,63,45,3,38,67,15,10,51,62,69,17,7,55,33,39,64,57,9,41,49,48,58,2,36,40,59
24,1,19,70,41,12,60,52,65,58,66,8,43,3,46,6,69,68,20,45,15,30,2,39,32,18,13,23,21,36,40,63,26,48,34,49,28,64,61,38,22,44,37,47,17,42,16,55,59,33,62,54,14,9,35,57,51,5,31,53,50,56,4,7,29,67,27,25,11,10
64,65,26,29,44,1,11,49,14,17,12,38,27,4,46,2,41,62,16,58,30,28,68,36,18,43,23,59,24,39,13,31,22,48,8,56,25,40,67,6,20,55,54,60,69,10,3,7,37,34,63,51,45,53,15,50,57,32,9,19,42,52,70,61,35,47,66,5,21,33
34,47,52,3,68,59,63,27,16,29,44,17,19,32,41,48,66,58,55,60,38,51,8,2,9,23,46,12,18,14,30,35,62,36,40,50,4,65,37,31,26,33,21,43,13,42,1,6,53,25,56,69,11,49,45,57,61,54,70,10,7,24,15,67,22,28,64,20,39,5
14,52,53,12,65,33,30,48,13,67,6,59,63,15,36,66,4,5,17,43,29,45,39,37,26,19,46,16,23,3,57,28,49,18,70,11,34,20,38,22,44,40,27,60,41,56,64,9,69,42,54,58,7,51,62,31,21,47,32,2,1,35,50,8,10,25,61,55,68,24
55,32,3,23,50,8,28,42,67,61,19,34,69,21,37,49,56,11,64,16,2,48,63,6,39,10,33,22,29,17,58,36,31,44,13,15,25,62,12,59,35,43,9,5,7,30,24,53,41,20,60,54,14,27,1,70,52,47,45,51,26,66,38,46,68,4,65,40,57,18
27,54,56,48,9,17,16,43,59,7,19,61,64,6,8,38,50,63,11,69,60,30,41,1,25,42,34,47,40,55,52,13,35,18,58,65,70,68,21,45,46,14,31,22,37,62,28,12,2,5,24,66,4,33,49,15,10,44,32,57,3,67,23,20,53,26,29,39,51,36
25,55,20,16,13,6,19,56,41,5,67,4,39,29,14,3,12,8,66,46,32,43,17,22,24,59,1,36,28,62,48,11,51,61,42,18,65,49,31,63,30,38,9,52,2,57,68,60,69,54,50,23,21,33,44,27,37,70,53,26,45,58,35,7,40,47,34,64,15,10
40,63,23,41,58,54,22,13,59,16,38,7,39,52,28,32,2,46,4,44,51,26,35,45,68,8,61,60,3,27,50,15,31,34,49,42,67,5,57,14,66,20,53,21,9,47,11,10,12,56,36,64,33,43,30,25,37,69,18,24,19,65,70,55,29,6,62,48,17,1
57,56,16,58,66,2,64,13,26,67,54,46,6,11,70,19,4,18,9,62,7,8,45,48,42,1,5,28,44,14,30,36,29,37,24,21,39,69,52,40,22,27,17,43,55,53,25,47,50,33,51,34,12,61,23,38,68,63,59,3,41,60,65,49,15,31,35,20,32,10
25,43,62,15,56,51,40,46,37,32,14,30,33,4,29,44,2,60,20,18,55,70,47,67,48,17,50,64,68,45,21,41,26,53,65,58,57,12,38,19,9,24,52,22,35,54,42,3,61,49,11,6,69,27,16,5,8,66,34,63,59,39,28,36,10,1,13,7,31,23
53,47,23,32,14,43,45,28,42,58,60,2,66,19,30,1,55,15,59,20,37,35,24,26,33,31,40,62,38,46,56,4,49,18,48,57,69,12,13,54,11,41,63,16,8,25,64,29,34,44,52,51,67,61,36,21,22,10,5,68,3,7,50,27,6,65,9,17,39,70
38,58,67,60,16,4,66,25,46,51,7,52,30,29,26,39,20,35,65,49,64,50,68,17,33,42,13,48,40,63,24,41,22,6,44,9,36,5,12,11,8,1,34,19,69,61,3,59,2,15,37,10,54,27,53,32,28,56,43,55,45,47,18,23,14,31,62,57,70,21
47,12,45,1,62,32,16,51,61,7,65,53,24,28,29,63,39,4,10,18,2,30,42,46,70,67,52,25,58,59,26,9,55,48,11,68,38,50,56,27,40,41,8,36,21,66,37,31,35,13,69,34,17,54,57,33,3,43,20,22,23,15,14,64,44,5,60,19,6,49
19,62,70,39,25,40,26,28,9,54,13,15,57,17,68,3,34,20,1,11,18,42,67,61,5,43,2,12,46,10,6,58,32,31,36,33,47,63,60,55,45,35,51,23,64,41,48,29,30,50,56,65,7,53,8,52,21,4,22,37,27,38,14,69,66,16,44,24,49,59
65,12,66,1,54,58,2,14,62,3,5,15,70,33,31,43,51,11,30,50,34,29,7,4,68,13,52,35,60,53,16,24,22,63,39,19,61,21,67,25,18,64,28,40,32,59,17,48,47,42,46,41,26,9,20,45,6,55,8,57,38,69,36,23,49,37,10,56,27,44
25,39,37,35,62,45,4,56,46,10,26,8,9,2,44,52,65,3,28,69,27,21,43,14,6,12,40,7,17,60,19,41,30,70,64,23,68,49,48,31,55,66,34,18,47,42,58,13,59,11,15,29,20,51,5,63,22,57,16,54,24,38,53,50,36,1,33,61,67,32
54,49,11,18,46,8,21,26,3,50,2,45,51,47,31,34,65,13,69,37,36,24,16,61,55,25,33,52,30,29,48,12,10,7,63,59,58,9,68,66,20,56,60,67,4,64,1,14,27,23,44,57,6,5,17,28,62,39,41,40,43,38,19,42,32,70,53,22,35,15
6,52,9,27,66,16,64,34,35,50,65,46,22,8,68,39,70,26,5,47,48,2,4,57,41,40,29,61,21,63,32,19,33,56,36,59,44,53,3,58,1,55,12,38,62,23,43,51,30,14,24,45,31,25,13,69,42,20,60,17,7,49,10,18,67,11,28,15,54,37
54,50,9,58,63,17,1,47,29,60,27,14,38,7,61,20,40,67,36,19,23,66,53,69,3,41,64,25,12,59,55,10,49,32,34,2,37,48,70,44,45,33,35,11,42,56,43,51,22,8,31,52,6,4,46,30,21,57,68,24,16,15,28,5,62,39,65,26,18,13
38,40,14,11,12,64,15,32,37,28,23,65,34,1,4,8,25,39,44,31,27,9,42,56,2,50,55,52,59,41,51,33,61,68,6,29,26,62,16,45,60,18,24,46,5,36,69,19,35,20,53,13,7,49,21,47,57,54,43,17,30,22,63,70,58,48,67,3,10,66
29,68,69,43,40,35,47,24,62,1,66,36,58,23,9,11,4,61,28,30,37,46,48,20,60,49,8,12,44,5,51,64,19,15,59,52,42,16,22,67,45,18,41,21,2,39,7,57,55,6,32,56,17,53,26,33,54,34,27,3,31,70,50,13,63,25,38,65,10,14
4,47,55,50,62,23,12,40,38,54,30,66,41,52,60,35,64,37,9,22,28,5,13,17,51,27,57,61,31,21,45,25,24,34,65,43,11,20,44,18,36,16,70,63,1,2,19,32,42,26,8,10,7,69,58,46,3,53,67,29,39,56,59,48,33,49,14,6,68,15
69,40,68,13,67,20,45,30,3,31,22,24,49,51,11,61,14,27,65,50,56,26,52,34,9,23,1,46,35,41,15,6,59,18,12,17,37,62,8,63,10,4,58,16,5,21,2,54,70,57,43,60,36,33,29,64,42,19,7,47,53,28,55,44,48,66,25,39,32,38
16,53,35,36,65,34,45,12,23,58,70,63,51,15,5,7,2,26,67,32,33,39,41,47,55,27,37,18,38,42,9,1,17,49,29,68,8,20,24,30,54,4,28,64,22,69,43,66,56,10,19,52,60,61,25,57,59,48,21,44,6,40,62,31,14,3,46,50,11,13
50,4,13,7,27,40,65,57,69,30,12,55,29,15,26,42,64,45,62,23,67,37,36,39,1,14,56,3,46,19,47,63,33,41,31,6,17,5,24,58,8,18,25,32,16,53,43,49,61,11,21,70,20,59,68,2,9,66,60,34,35,10,44,28,48,52,22,38,54,51
58,32,36,69,21,12,11,18,44,6,60,45,41,14,40,15,1,19,35,48,54,50,8,66,25,49,16,42,34,17,47,64,62,5,30,59,22,53,63,13,23,57,20,28,61,55,51,33,27,43,4,2,56,46,9,67,7,29,26,52,38,68,10,24,65,37,39,31,3,70
24,3,52,16,44,60,58,17,66,41,20,34,68,4,1,19,38,45,14,2,32,55,69,62,63,39,27,25,61,13,31,37,57,42,6,22,56,35,30,40,49,8,12,23,10,21,15,53,65,54,28,47,18,5,51,26,67,64,29,70,9,7,59,36,11,50,46,33,48,43
13,30,41,54,53,55,31,23,11,35,26,18,2,7,9,65,63,21,10,60,14,43,64,19,36,34,12,40,27,24,56,4,28,16,1,68,3,29,25,66,39,59,52,49,33,17,5,69,51,47,37,45,22,48,44,67,46,20,32,42,57,62,8,58,15,6,38,70,50,61
40,61,1,62,8,19,26,28,14,54,11,35,22,68,63,21,39,37,7,49,50,33,52,59,47,24,64,45,46,13,57,32,6,16,17,56,55,10,20,34,3,70,31,12,66,60,29,67,30,43,9,27,5,4,53,23,36,38,41,2,15,69,51,44,48,58,42,65,25,18
62,37,10,63,9,53,34,21,16,1,25,23,11,60,43,4,38,15,57,19,35,32,27,67,8,46,61,52,7,33,50,12,28,5,24,6,48,36,3,30,40,29,56,14,70,17,58,69,20,31,39,64,44,41,42,45,54,65,66,51,49,18,68,59,26,13,55,47,22,2
33,69,20,15,47,4,50,1,22,7,8,21,58,25,62,64,63,51,55,35,68,13,36,65,17,57,11,6,32,23,42,40,27,3,41,48,2,16,5,9,10,31,29,24,19,60,67,37,66,30,43,44,12,39,59,34,45,52,14,53,46,54,38,28,70,49,56,26,18,61
50,32,40,27,34,63,5,69,45,6,29,47,24,28,8,54,66,31,49,42,10,39,12,60,36,7,62,41,4,55,33,30,43,67,46,56,11,25,17,23,65,68,26,59,37,51,3,64,35,22,21,9,70,2,16,48,38,19,1,18,53,52,14,58,44,13,57,20,61,15
61,3,4,2,67,25,24,48,64,28,36,7,68,56,29,13,60,22,21,46,40,37,20,63,44,31,53,43,62,11,47,26,23,54,8,16,35,5,41,27,50,51,42,69,39,52,57,6,55,59,1,33,9,45,19,65,18,15,70,38,14,66,32,17,49,12,10,30,58,34
21,22,17,24,4,61,32,41,46,8,67,64,9,39,56,18,10,44,15,62,6,49,27,40,37,26,70,50,14,45,1,25,13,54,35,20,58,42,11,57,3,60,43,36,55,65,34,53,63,19,33,69,66,51,23,5,29,7,47,2,59,31,38,68,28,48,12,16,30,52
29,1,68,7,50,2,64,33,21,35,17,8,52,54,63,43,31,9,48,46,11,36,51,59,55,34,27,26,5,12,66,4,32,62,25,58,16,24,53,61,15,37,57,22,41,44,40,42,6,67,49,69,20,18,3,14,47,10,39,65,56,60,45,23,30,28,38,70,13,19
28,49,50,8,62,5,47,4,61,70,58,42,38,54,13,55,21,25,30,15,12,2,35,29,36,17,39,45,23,33,60,6,10,43,22,34,18,59,66,9,1,40,27,53,16,51,65,69,14,24,3,7,56,48,32,64,26,11,19,41,44,67,68,20,31,57,63,52,46,37
14,21,19,3,25,58,66,18,69,32,26,48,33,13,2,24,29,43,55,6,54,46,56,8,52,37,36,57,28,11,40,67,16,27,61,44,59,50,63,41,31,35,4,60,20,17,42,49,62,9,15,23,45,51,1,22,12,10,5,39,30,47,65,53,70,34,7,38,64,68
32,29,53,60,64,18,12,51,2,31,27,25,26,23,52,44,11,35,42,47,28,68,8,34,15,30,50,48,9,65,67,58,13,63,39,7,49,57,14,70,33,36,61,59,17,24,1,20,62,46,38,41,66,22,10,69,3,19,54,16,40,37,43,6,4,56,45,55,5,21
